FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
197903,31,1625,1006002,10029905,"D","03/31/1979 16:25:00",,"","",197903
197904,10,1705,1006003,10096002,"D","04/10/1979 17:05:00",,"","",197904
197904,11,2010,1006004,10019501,"D","04/11/1979 20:10:00",,"","",197904
197904,10,1525,1006005,10130762,"D","04/10/1979 15:25:00",,"","",197904
197904,10,1555,1006006,10130763,"D","04/10/1979 15:55:00",,"","",197904
197904,10,1755,1006007,10130768,"D","04/10/1979 17:55:00",,"","",197904
197905,8,1115,1006008,10000728,"D","05/08/1979 11:15:00",,"","",197905
197905,2,1615,1006009,10108843,"D","05/02/1979 16:15:00",,"","",197905
197906,30,30,1006010,10125262,"D","06/30/1979 00:30:00",,"","",197906
197906,19,1810,1006011,10123321,"D","06/19/1979 18:10:00",,"","",197906
197906,28,1740,1006012,10014177,"D","06/28/1979 17:40:00",,"","",197906
197906,28,1825,1006013,10014182,"D","06/28/1979 18:25:00",,"","",197906
197907,16,1525,1006014,10160727,"D","07/16/1979 15:25:00",,"","",197907
197908,10,1400,1006015,10041292,"D","08/10/1979 14:00:00",,"","",197908
197908,28,1740,1006016,10013914,"D","08/28/1979 17:40:00",,"","",197908
197908,9,1820,1006017,10146945,"D","08/09/1979 18:20:00",,"","",197908
197909,5,2030,1006018,10114754,"D","09/05/1979 20:30:00",,"","",197909
197909,5,1700,1006019,10153249,"D","09/05/1979 17:00:00",,"","",197909
197910,22,740,1006020,9981290,"D","10/22/1979 07:40:00",,"","",197910
197910,3,1300,1006021,9988457,"D","10/03/1979 13:00:00",,"","",197910
197910,30,1005,1006022,10105974,"D","10/30/1979 10:05:00",,"","",197910
