FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
200107,23,0,18879,5258787,"D","07/23/2001 12:00:00",1,"F","Vehicle/Towed Trailer",200107
200106,18,0,18880,5259041,"D","06/18/2001 12:00:00",58,"M","Permanent Home",200106
200106,17,0,18881,5257971,"D","06/17/2001 12:00:00",88,"F","Permanent Home",200106
200107,22,0,18882,5259447,"D","07/22/2001 12:00:00",34,"M","Permanent Home",200107
200107,24,0,18883,5259447,"D","07/24/2001 12:00:00",52,"F","Permanent Home",200107
200107,16,0,18884,5259551,"D","07/16/2001 12:00:00",17,"M","In Water",200107
200107,9,0,18885,5259752,"D","07/09/2001 12:00:00",87,"M","Vehicle/Towed Trailer",200107
200107,18,0,18886,5258705,"D","07/18/2001 12:00:00",46,"M","Outside/Open Areas",200107
200107,30,0,18887,5258829,"D","07/30/2001 12:00:00",39,"M","Outside/Open Areas",200107
200107,23,0,18888,5259358,"D","07/23/2001 12:00:00",13,"F","In Water",200107
200107,23,0,18889,5259358,"D","07/23/2001 12:00:00",14,"F","In Water",200107
200108,10,0,19011,5266152,"D","08/10/2001 12:00:00",44,"M","Outside/Open Areas",200108
200108,5,0,19012,5266423,"D","08/05/2001 12:00:00",65,"M","In Water",200108
200108,20,0,19013,5266424,"D","08/20/2001 12:00:00",22,"M","In Water",200108
200107,21,0,19014,5266536,"D","07/21/2001 12:00:00",79,"M","Other",200107
200108,5,0,19015,5266634,"D","08/05/2001 12:00:00",77,"F","Permanent Home",200108
200108,11,0,19017,5266978,"D","08/11/2001 12:00:00",2,"M","Outside/Open Areas",200108
200108,11,0,19018,5266978,"D","08/11/2001 12:00:00",39,"M","Outside/Open Areas",200108
200108,11,0,19019,5266978,"D","08/11/2001 12:00:00",40,"F","Outside/Open Areas",200108
200108,7,0,19020,5266980,"D","08/07/2001 12:00:00",51,"F","In Water",200108
200108,7,0,19021,5266980,"D","08/07/2001 12:00:00",46,"M","In Water",200108
200108,1,0,19022,5264280,"D","08/01/2001 12:00:00",27,"M","Ball Field",200108
200108,8,0,19023,5267398,"D","08/08/2001 12:00:00",74,"F","Permanent Home",200108
200107,23,0,18890,5259358,"D","07/23/2001 12:00:00",16,"F","In Water",200107
200107,9,0,18896,5259483,"D","07/09/2001 12:00:00",30,"M","Outside/Open Areas",200107
200107,9,0,18897,5259483,"D","07/09/2001 12:00:00",21,"M","Outside/Open Areas",200107
200107,9,0,18898,5259483,"D","07/09/2001 12:00:00",19,"F","Outside/Open Areas",200107
200107,9,0,18899,5259483,"D","07/09/2001 12:00:00",18,"F","Outside/Open Areas",200107
200107,25,0,18908,5258379,"D","07/25/2001 12:00:00",1,"F","In Water",200107
200107,25,0,18909,5258379,"D","07/25/2001 12:00:00",31,"F","In Water",200107
200108,3,0,19032,5258402,"D","08/03/2001 12:00:00",14,"M","In Water",200108
200107,7,0,18911,5258475,"D","07/07/2001 12:00:00",47,"M","Permanent Home",200107
200107,7,0,18912,5258486,"D","07/07/2001 12:00:00",68,"M","Permanent Home",200107
200107,17,0,18913,5258872,"D","07/17/2001 12:00:00",50,"M","Permanent Home",200107
200107,20,0,18914,5258872,"D","07/20/2001 12:00:00",79,"M","Permanent Home",200107
200107,10,0,18915,5258424,"D","07/10/2001 12:00:00",33,"M","Outside/Open Areas",200107
200108,5,0,18916,5260764,"D","08/05/2001 12:00:00",88,"F","Permanent Home",200108
200107,13,0,18917,5259925,"D","07/13/2001 12:00:00",55,"M","Outside/Open Areas",200107
200107,17,0,18918,5260595,"D","07/17/2001 12:00:00",43,"M","Other",200107
200107,26,0,18919,5259854,"D","07/26/2001 12:00:00",42,"M","Outside/Open Areas",200107
200107,4,0,18920,5260061,"D","07/04/2001 12:00:00",17,"M","In Water",200107
200107,3,0,18921,5260076,"D","07/03/2001 12:00:00",77,"F","Permanent Home",200107
200107,9,0,18922,5260077,"D","07/09/2001 12:00:00",79,"M","Permanent Home",200107
200107,25,0,18924,5260683,"D","07/25/2001 12:00:00",89,"M","Permanent Home",200107
200107,29,0,18926,5261917,"D","07/29/2001 12:00:00",77,"M","Mobile/Trailer Home",200107
200107,21,0,18927,5262199,"D","07/21/2001 12:00:00",46,"M","Boat",200107
200108,4,0,18928,5262508,"D","08/04/2001 12:00:00",82,"F","Permanent Home",200108
200106,18,0,18929,5261853,"D","06/18/2001 12:00:00",80,"F","Permanent Home",200106
200106,18,0,18930,5261853,"D","06/18/2001 12:00:00",77,"M","Permanent Home",200106
200108,10,0,19091,5262147,"D","08/10/2001 12:00:00",11,"M","Outside/Open Areas",200108
200108,1,0,18931,5262232,"D","08/01/2001 12:00:00",,"M","In Water",200108
200107,8,0,18933,5261792,"D","07/08/2001 12:00:00",58,"F","Permanent Home",200107
200107,29,0,18934,5261959,"D","07/29/2001 12:00:00",3,"M","Outside/Open Areas",200107
200108,17,0,18935,5264209,"D","08/17/2001 12:00:00",17,"M","In Water",200108
200110,22,0,18936,5263053,"D","10/22/2001 12:00:00",,"F","In Water",200110
200108,30,0,18937,5263069,"D","08/30/2001 12:00:00",18,"M","In Water",200108
200108,1,0,18938,5263187,"D","08/01/2001 12:00:00",68,"F","Permanent Home",200108
200108,22,0,18939,5263537,"D","08/22/2001 12:00:00",34,"M","Outside/Open Areas",200108
