FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
198602,5,1630,1006224,10145222,"D","02/05/1986 16:30:00",,"","",198602
198603,12,1415,1006225,9978785,"D","03/12/1986 14:15:00",,"","",198603
198603,10,1845,1006226,10100368,"D","03/10/1986 18:45:00",,"","",198603
198603,10,1625,1006227,10100339,"D","03/10/1986 16:25:00",,"","",198603
198603,10,1703,1006228,10100349,"D","03/10/1986 17:03:00",,"","",198603
198603,10,1430,1006229,10018755,"D","03/10/1986 14:30:00",,"","",198603
198603,10,1300,1006230,10030994,"D","03/10/1986 13:00:00",,"","",198603
198604,22,2130,1006231,10009621,"D","04/22/1986 21:30:00",,"","",198604
198604,26,1830,1006232,10012838,"D","04/26/1986 18:30:00",,"","",198604
198604,19,715,1006233,10145305,"D","04/19/1986 07:15:00",,"","",198604
198604,12,250,1006234,10144209,"D","04/12/1986 02:50:00",,"","",198604
198604,12,300,1006235,10144210,"D","04/12/1986 03:00:00",,"","",198604
198605,14,2135,1006236,9990062,"D","05/14/1986 21:35:00",,"","",198605
198605,17,240,1006237,9990079,"D","05/17/1986 02:40:00",,"","",198605
198605,18,215,1006238,9990085,"D","05/18/1986 02:15:00",,"","",198605
198605,15,1830,1006239,10073018,"D","05/15/1986 18:30:00",,"","",198605
198605,10,1600,1006240,10144003,"D","05/10/1986 16:00:00",,"","",198605
198605,17,1345,1006241,10145394,"D","05/17/1986 13:45:00",,"","",198605
198605,17,1358,1006242,10145395,"D","05/17/1986 13:58:00",,"","",198605
198605,17,1500,1006243,10145407,"D","05/17/1986 15:00:00",,"","",198605
198606,16,1940,1006244,10074128,"D","06/16/1986 19:40:00",,"","",198606
198606,16,1755,1006245,10074108,"D","06/16/1986 17:55:00",,"","",198606
198606,1,1330,1006246,10077535,"D","06/01/1986 13:30:00",,"","",198606
198606,27,1245,1006247,10005577,"D","06/27/1986 12:45:00",,"","",198606
198607,10,1600,1006248,10069562,"D","07/10/1986 16:00:00",,"","",198607
198607,2,1930,1006249,10090336,"D","07/02/1986 19:30:00",,"","",198607
198607,18,1630,1006250,10117124,"D","07/18/1986 16:30:00",,"","",198607
198607,21,1530,1006251,10112900,"D","07/21/1986 15:30:00",,"","",198607
198608,16,1528,1006252,9979762,"D","08/16/1986 15:28:00",,"","",198608
198608,16,1630,1006253,9979767,"D","08/16/1986 16:30:00",,"","",198608
198608,15,1630,1006254,10075300,"D","08/15/1986 16:30:00",,"","",198608
198608,11,1338,1006255,10089235,"D","08/11/1986 13:38:00",,"","",198608
198609,24,2315,1006256,10124871,"D","09/24/1986 23:15:00",,"","",198609
198610,1,2000,1006257,10041089,"D","10/01/1986 20:00:00",,"","",198610
