FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
200204,28,0,19286,5291706,"D","04/28/2002 12:00:00",52,"M","Mobile/Trailer Home",200204
200204,18,0,19287,5292030,"D","04/18/2002 12:00:00",54,"M","Vehicle/Towed Trailer",200204
200205,31,0,19288,5291029,"D","05/31/2002 12:00:00",51,"M","In Water",200205
200205,12,0,19289,5291505,"D","05/12/2002 12:00:00",43,"M","In Water",200205
200205,9,0,19290,5291920,"D","05/09/2002 12:00:00",38,"F","Mobile/Trailer Home",200205
200205,9,0,19291,5291920,"D","05/09/2002 12:00:00",42,"M","Mobile/Trailer Home",200205
200205,31,0,19292,5292092,"D","05/31/2002 12:00:00",49,"F","Permanent Home",200205
200205,31,0,19293,5292092,"D","05/31/2002 12:00:00",45,"F","Permanent Home",200205
200205,2,0,19294,5291051,"D","05/02/2002 12:00:00",27,"F","Vehicle/Towed Trailer",200205
200205,2,0,19296,5291056,"D","05/02/2002 12:00:00",37,"M","Outside/Open Areas",200205
200205,2,0,19297,5291056,"D","05/02/2002 12:00:00",84,"M","Outside/Open Areas",200205
200205,29,0,19298,5291420,"D","05/29/2002 12:00:00",21,"F","Outside/Open Areas",200205
200205,29,0,19299,5291420,"D","05/29/2002 12:00:00",26,"M","Outside/Open Areas",200205
200205,29,0,19300,5291420,"D","05/29/2002 12:00:00",26,"F","Outside/Open Areas",200205
200206,17,0,19301,5296614,"D","06/17/2002 12:00:00",27,"M","Outside/Open Areas",200206
200206,17,0,19302,5296614,"D","06/17/2002 12:00:00",21,"M","Outside/Open Areas",200206
200206,17,0,19303,5296614,"D","06/17/2002 12:00:00",15,"M","Outside/Open Areas",200206
200205,5,0,19304,5296441,"D","05/05/2002 12:00:00",37,"M","Mobile/Trailer Home",200205
200205,5,0,19305,5296441,"D","05/05/2002 12:00:00",35,"F","Mobile/Trailer Home",200205
200205,27,0,19306,5295903,"D","05/27/2002 12:00:00",65,"F","In Water",200205
200205,27,0,19307,5296370,"D","05/27/2002 12:00:00",12,"M","In Water",200205
200205,12,0,19308,5296374,"D","05/12/2002 12:00:00",31,"M","In Water",200205
200204,16,0,19309,5296460,"D","04/16/2002 12:00:00",50,"M","Permanent Home",200204
200205,10,0,19310,5296562,"D","05/10/2002 12:00:00",18,"M","In Water",200205
200205,13,0,19311,5296563,"D","05/13/2002 12:00:00",19,"F","In Water",200205
200205,24,0,19312,5296851,"D","05/24/2002 12:00:00",34,"M","Boat",200205
200205,13,0,19313,5295776,"D","05/13/2002 12:00:00",21,"M","Vehicle/Towed Trailer",200205
200205,12,0,19315,5293800,"D","05/12/2002 12:00:00",25,"M","Vehicle/Towed Trailer",200205
200205,8,0,19317,5299160,"D","05/08/2002 12:00:00",47,"M","Vehicle/Towed Trailer",200205
200205,9,0,19318,5299167,"D","05/09/2002 12:00:00",62,"M","Vehicle/Towed Trailer",200205
200205,13,0,19319,5299643,"D","05/13/2002 12:00:00",21,"F","Under Tree",200205
200205,2,0,19320,5299853,"D","05/02/2002 12:00:00",13,"M","In Water",200205
200205,12,0,19321,5299079,"D","05/12/2002 12:00:00",85,"M","Vehicle/Towed Trailer",200205
200205,31,0,19322,5299207,"D","05/31/2002 12:00:00",29,"F","Long Span Roof",200205
200205,22,0,19324,5299676,"D","05/22/2002 12:00:00",23,"M","Vehicle/Towed Trailer",200205
200205,25,0,19325,5298589,"D","05/25/2002 12:00:00",16,"F","Camping",200205
200206,21,0,19524,5298923,"D","06/21/2002 12:00:00",31,"M","Permanent Home",200206
200206,23,0,19525,5298923,"D","06/23/2002 12:00:00",65,"F","Permanent Home",200206
200206,25,0,19526,5298923,"D","06/25/2002 12:00:00",47,"M","Permanent Home",200206
200206,25,0,19527,5298923,"D","06/25/2002 12:00:00",73,"M","Permanent Home",200206
200206,24,0,19528,5298923,"D","06/24/2002 12:00:00",40,"M","Permanent Home",200206
200206,24,0,19529,5298923,"D","06/24/2002 12:00:00",52,"M","Permanent Home",200206
200206,25,0,19530,5298923,"D","06/25/2002 12:00:00",32,"M","Permanent Home",200206
200207,5,0,19331,5298924,"D","07/05/2002 12:00:00",47,"M","Ball Field",200207
200205,14,0,19332,5298359,"D","05/14/2002 12:00:00",86,"F","Outside/Open Areas",200205
200205,2,0,19333,5297291,"D","05/02/2002 12:00:00",24,"M","Vehicle/Towed Trailer",200205
200205,14,0,19334,5298206,"D","05/14/2002 12:00:00",49,"F","Vehicle/Towed Trailer",200205
200207,26,0,19338,5298219,"D","07/26/2002 12:00:00",44,"M","Outside/Open Areas",200207
200206,29,0,19382,5298412,"D","06/29/2002 12:00:00",43,"M","Outside/Open Areas",200206
200206,22,0,19341,5297339,"D","06/22/2002 12:00:00",18,"M","In Water",200206
200206,29,0,19343,5302689,"D","06/29/2002 12:00:00",1,"F","Vehicle/Towed Trailer",200206
200206,28,0,19344,5302717,"D","06/28/2002 12:00:00",35,"M","In Water",200206
200206,23,0,19499,5303086,"D","06/23/2002 12:00:00",43,"M","Outside/Open Areas",200206
200206,25,0,19492,5302403,"D","06/25/2002 12:00:00",33,"F","Permanent Home",200206
200207,16,0,19702,5303355,"D","07/16/2002 12:00:00",39,"F","Permanent Home",200207
200207,18,0,19703,5303355,"D","07/18/2002 12:00:00",58,"M","Permanent Home",200207
200207,18,0,19704,5303355,"D","07/18/2002 12:00:00",37,"M","Permanent Home",200207
200207,19,0,19705,5303355,"D","07/19/2002 12:00:00",57,"M","Permanent Home",200207
200207,20,0,19706,5303355,"D","07/20/2002 12:00:00",55,"M","Permanent Home",200207
200207,9,0,19436,5308418,"D","07/09/2002 12:00:00",78,"M","Permanent Home",200207
200207,3,0,19624,5308426,"D","07/03/2002 12:00:00",75,"F","Permanent Home",200207
200207,4,0,19625,5308426,"D","07/04/2002 12:00:00",64,"F","Permanent Home",200207
200207,4,0,19626,5308426,"D","07/04/2002 12:00:00",86,"F","Permanent Home",200207
200207,4,0,19627,5308426,"D","07/04/2002 12:00:00",78,"M","Permanent Home",200207
200207,5,0,19629,5308426,"D","07/05/2002 12:00:00",88,"F","Permanent Home",200207
200207,5,0,19630,5308426,"D","07/05/2002 12:00:00",75,"M","Permanent Home",200207
200207,5,0,19631,5308426,"D","07/05/2002 12:00:00",77,"F","Permanent Home",200207
200207,5,0,19632,5308426,"D","07/05/2002 12:00:00",80,"F","Permanent Home",200207
200207,5,0,19633,5308426,"D","07/05/2002 12:00:00",71,"F","Permanent Home",200207
200207,7,0,19635,5308426,"D","07/07/2002 12:00:00",80,"M","Permanent Home",200207
200207,7,0,19636,5308426,"D","07/07/2002 12:00:00",82,"M","Permanent Home",200207
200207,7,0,19637,5308426,"D","07/07/2002 12:00:00",81,"M","Permanent Home",200207
200207,7,0,19638,5308426,"D","07/07/2002 12:00:00",44,"M","Outside/Open Areas",200207
200207,11,0,19452,5308549,"D","07/11/2002 12:00:00",28,"F","Outside/Open Areas",200207
200207,19,0,19453,5308644,"D","07/19/2002 12:00:00",73,"M","Permanent Home",200207
200207,20,0,19454,5308644,"D","07/20/2002 12:00:00",57,"M","Permanent Home",200207
200207,29,0,19455,5308766,"D","07/29/2002 12:00:00",48,"M","Other",200207
200207,29,0,19639,5308776,"D","07/29/2002 12:00:00",54,"M","Outside/Open Areas",200207
200207,29,0,19640,5308776,"D","07/29/2002 12:00:00",79,"F","Permanent Home",200207
200207,30,0,19641,5308778,"D","07/30/2002 12:00:00",87,"F","Permanent Home",200207
200207,3,0,19462,5308351,"D","07/03/2002 12:00:00",23,"M","Outside/Open Areas",200207
200207,4,0,19463,5308352,"D","07/04/2002 12:00:00",55,"M","Other",200207
200207,8,0,19464,5308352,"D","07/08/2002 12:00:00",74,"M","Permanent Home",200207
200207,4,0,19465,5308354,"D","07/04/2002 12:00:00",78,"M","Permanent Home",200207
200207,10,0,19466,5308354,"D","07/10/2002 12:00:00",48,"M","Outside/Open Areas",200207
200207,3,0,19467,5308354,"D","07/03/2002 12:00:00",85,"M","Permanent Home",200207
200207,4,0,19468,5308354,"D","07/04/2002 12:00:00",65,"M","Permanent Home",200207
200207,4,0,19469,5308354,"D","07/04/2002 12:00:00",72,"M","Permanent Home",200207
200207,4,0,19470,5308354,"D","07/04/2002 12:00:00",90,"F","Permanent Home",200207
200207,5,0,19471,5308354,"D","07/05/2002 12:00:00",67,"F","Permanent Home",200207
200207,5,0,19472,5308354,"D","07/05/2002 12:00:00",86,"M","Permanent Home",200207
200207,5,0,19473,5308354,"D","07/05/2002 12:00:00",56,"M","Permanent Home",200207
200207,5,0,19474,5308354,"D","07/05/2002 12:00:00",53,"F","Permanent Home",200207
200207,5,0,19475,5308354,"D","07/05/2002 12:00:00",52,"M","Permanent Home",200207
200207,6,0,19476,5308354,"D","07/06/2002 12:00:00",80,"M","Permanent Home",200207
200207,6,0,19477,5308354,"D","07/06/2002 12:00:00",82,"F","Permanent Home",200207
200207,7,0,19478,5308354,"D","07/07/2002 12:00:00",,"M","Permanent Home",200207
200207,8,0,19479,5308354,"D","07/08/2002 12:00:00",88,"M","Permanent Home",200207
200207,9,0,19480,5308354,"D","07/09/2002 12:00:00",83,"F","Permanent Home",200207
200207,9,0,19481,5308354,"D","07/09/2002 12:00:00",53,"M","Permanent Home",200207
200207,5,0,19482,5308357,"D","07/05/2002 12:00:00",69,"F","Permanent Home",200207
200207,20,0,19483,5308460,"D","07/20/2002 12:00:00",60,"M","Outside/Open Areas",200207
200207,22,0,19484,5308460,"D","07/22/2002 12:00:00",50,"M","Other",200207
200207,25,0,19485,5308464,"D","07/25/2002 12:00:00",47,"M","Other",200207
200207,30,0,19486,5308477,"D","07/30/2002 12:00:00",73,"M","Permanent Home",200207
200207,31,0,19487,5308477,"D","07/31/2002 12:00:00",81,"F","Permanent Home",200207
200207,30,0,19488,5308482,"D","07/30/2002 12:00:00",31,"M","Permanent Home",200207
200206,20,0,19498,5308046,"D","06/20/2002 12:00:00",38,"M","Permanent Home",200206
200207,25,0,19500,5306776,"D","07/25/2002 12:00:00",15,"M","Outside/Open Areas",200207
200207,22,0,19501,5306793,"D","07/22/2002 12:00:00",51,"M","Under Tree",200207
200207,20,0,19502,5306794,"D","07/20/2002 12:00:00",51,"M","Boat",200207
200207,6,0,19406,5303353,"D","07/06/2002 12:00:00",90,"M","Permanent Home",200207
200207,22,0,19503,5307358,"D","07/22/2002 12:00:00",49,"M","Vehicle/Towed Trailer",200207
200207,29,0,19504,5306614,"D","07/29/2002 12:00:00",2,"M","Outside/Open Areas",200207
200207,29,0,19505,5307557,"D","07/29/2002 12:00:00",2,"F","Vehicle/Towed Trailer",200207
200207,9,0,19598,5306764,"D","07/09/2002 12:00:00",52,"M","Outside/Open Areas",200207
200207,23,0,19599,5306764,"D","07/23/2002 12:00:00",51,"M","Outside/Open Areas",200207
200207,26,0,19600,5306764,"D","07/26/2002 12:00:00",55,"M","Permanent Home",200207
200207,29,0,19601,5306764,"D","07/29/2002 12:00:00",85,"F","Permanent Home",200207
200207,1,0,19512,5311543,"D","07/01/2002 12:00:00",59,"F","Vehicle/Towed Trailer",200207
200207,1,0,19513,5311543,"D","07/01/2002 12:00:00",11,"M","In Water",200207
200207,1,0,19514,5311543,"D","07/01/2002 12:00:00",32,"M","Outside/Open Areas",200207
200207,3,0,19515,5311769,"D","07/03/2002 12:00:00",36,"M","Boat",200207
200207,2,0,19516,5311772,"D","07/02/2002 12:00:00",74,"M","Vehicle/Towed Trailer",200207
200207,4,0,19517,5312095,"D","07/04/2002 12:00:00",32,"M","Vehicle/Towed Trailer",200207
200207,11,0,19518,5311384,"D","07/11/2002 12:00:00",60,"M","Outside/Open Areas",200207
200207,12,0,19519,5311384,"D","07/12/2002 12:00:00",65,"M","Outside/Open Areas",200207
200208,1,0,19520,5311775,"D","08/01/2002 12:00:00",76,"M","Permanent Home",200208
200208,4,0,19521,5311190,"D","08/04/2002 12:00:00",53,"M","Permanent Home",200208
200208,13,0,19523,5311191,"D","08/13/2002 12:00:00",2,"M","Permanent Home",200208
200207,4,0,19535,5312301,"D","07/04/2002 12:00:00",57,"M","Under Tree",200207
200207,30,0,19536,5311596,"D","07/30/2002 12:00:00",83,"F","Permanent Home",200207
200207,30,0,19537,5311760,"D","07/30/2002 12:00:00",66,"M","Outside/Open Areas",200207
200207,3,0,19538,5310656,"D","07/03/2002 12:00:00",92,"M","Permanent Home",200207
200207,7,0,19541,5310737,"D","07/07/2002 12:00:00",32,"F","Under Tree",200207
200207,20,0,19542,5309762,"D","07/20/2002 12:00:00",47,"M","Permanent Home",200207
200207,7,0,19543,5309767,"D","07/07/2002 12:00:00",52,"M","Outside/Open Areas",200207
200207,4,0,19544,5311367,"D","07/04/2002 12:00:00",,"M","Camping",200207
200207,30,0,19596,5310503,"D","07/30/2002 12:00:00",11,"M","Camping",200207
200207,22,0,19546,5309541,"D","07/22/2002 12:00:00",,"M","Outside/Open Areas",200207
200208,29,0,19547,5309890,"D","08/29/2002 12:00:00",70,"M","Outside/Open Areas",200208
200208,21,0,19548,5310523,"D","08/21/2002 12:00:00",35,"M","Outside/Open Areas",200208
200209,22,0,19549,5309560,"D","09/22/2002 12:00:00",60,"M","In Water",200209
200209,1,0,19550,5309662,"D","09/01/2002 12:00:00",,"M","In Water",200209
200206,15,0,19554,5309739,"D","06/15/2002 12:00:00",40,"M","Boat",200206
200206,15,0,19555,5309739,"D","06/15/2002 12:00:00",61,"M","Boat",200206
200206,15,0,19556,5309739,"D","06/15/2002 12:00:00",39,"M","Boat",200206
200206,15,0,19557,5309739,"D","06/15/2002 12:00:00",46,"M","Boat",200206
200208,6,0,19558,5314030,"D","08/06/2002 12:00:00",59,"M","Outside/Open Areas",200208
200208,24,0,19560,5314350,"D","08/24/2002 12:00:00",18,"F","Outside/Open Areas",200208
200209,17,0,19561,5314517,"D","09/17/2002 12:00:00",51,"F","Under Tree",200209
200208,4,0,19563,5314723,"D","08/04/2002 12:00:00",54,"M","In Water",200208
200208,5,0,19564,5313961,"D","08/05/2002 12:00:00",51,"F","Permanent Home",200208
200208,7,0,19565,5313961,"D","08/07/2002 12:00:00",46,"M","Other",200208
200208,7,0,19566,5313966,"D","08/07/2002 12:00:00",36,"M","Other",200208
200208,5,0,19567,5313966,"D","08/05/2002 12:00:00",56,"M","Permanent Home",200208
200208,5,0,19568,5313966,"D","08/05/2002 12:00:00",74,"M","Permanent Home",200208
200208,6,0,19569,5313966,"D","08/06/2002 12:00:00",88,"M","Permanent Home",200208
200208,2,0,19570,5313966,"D","08/02/2002 12:00:00",30,"F","Permanent Home",200208
200207,21,0,19707,5303355,"D","07/21/2002 12:00:00",66,"F","Permanent Home",200207
200207,22,0,19708,5303355,"D","07/22/2002 12:00:00",78,"F","Permanent Home",200207
200206,29,0,19493,5302404,"D","06/29/2002 12:00:00",69,"M","Outside/Open Areas",200206
200206,27,0,19494,5302406,"D","06/27/2002 12:00:00",37,"M","Outside/Open Areas",200206
200206,27,0,19495,5302407,"D","06/27/2002 12:00:00",82,"M","Permanent Home",200206
200206,30,0,19497,5302407,"D","06/30/2002 12:00:00",67,"F","Permanent Home",200206
200206,27,0,19353,5302149,"D","06/27/2002 12:00:00",41,"M","Outside/Open Areas",200206
200205,16,0,19354,5301452,"D","05/16/2002 12:00:00",8,"M","In Water",200205
200206,15,0,19355,5301187,"D","06/15/2002 12:00:00",40,"M","Boat",200206
200206,16,0,19356,5300571,"D","06/16/2002 12:00:00",31,"M","In Water",200206
200206,26,0,19458,5300715,"D","06/26/2002 12:00:00",9,"F","Outside/Open Areas",200206
200206,27,0,19459,5300719,"D","06/27/2002 12:00:00",86,"F","Permanent Home",200206
200206,27,0,19460,5300719,"D","06/27/2002 12:00:00",76,"F","Permanent Home",200206
200206,28,0,19461,5300719,"D","06/28/2002 12:00:00",75,"F","Permanent Home",200206
200206,19,0,19368,5300425,"D","06/19/2002 12:00:00",8,"F","Outside/Open Areas",200206
200206,29,0,19369,5300678,"D","06/29/2002 12:00:00",7,"F","Mobile/Trailer Home",200206
200206,26,0,19370,5300678,"D","06/26/2002 12:00:00",15,"M","Mobile/Trailer Home",200206
200206,26,0,19371,5300678,"D","06/26/2002 12:00:00",9,"M","Mobile/Trailer Home",200206
200206,27,0,19372,5305422,"D","06/27/2002 12:00:00",31,"F","Outside/Open Areas",200206
200206,13,0,19376,5305374,"D","06/13/2002 12:00:00",19,"M","In Water",200206
200207,8,0,19377,5304786,"D","07/08/2002 12:00:00",44,"M","Outside/Open Areas",200207
