FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
198301,31,2100,1006090,10046215,"D","01/31/1983 21:00:00",,"","",198301
198301,31,2130,1006091,10046217,"D","01/31/1983 21:30:00",,"","",198301
198302,2,820,1006092,10000873,"D","02/02/1983 08:20:00",,"","",198302
198304,29,2023,1006093,10057386,"D","04/29/1983 20:23:00",,"","",198304
198304,9,1155,1006094,10001983,"D","04/09/1983 11:55:00",,"","",198304
198304,1,1623,1006095,10043998,"D","04/01/1983 16:23:00",,"","",198304
198305,2,1505,1006096,10074822,"D","05/02/1983 15:05:00",,"","",198305
198305,19,2305,1006097,10045143,"D","05/19/1983 23:05:00",,"","",198305
198305,2,1455,1006098,10099095,"D","05/02/1983 14:55:00",,"","",198305
198305,2,1049,1006099,10098456,"D","05/02/1983 10:49:00",,"","",198305
198305,1,2145,1006100,10004581,"D","05/01/1983 21:45:00",,"","",198305
198305,6,1730,1006101,10023086,"D","05/06/1983 17:30:00",,"","",198305
198305,20,1345,1006102,10143575,"D","05/20/1983 13:45:00",,"","",198305
198305,20,1400,1006103,10144429,"D","05/20/1983 14:00:00",,"","",198305
198305,20,30,1006104,10143520,"D","05/20/1983 00:30:00",,"","",198305
198305,20,120,1006105,10143541,"D","05/20/1983 01:20:00",,"","",198305
198305,20,130,1006106,10143544,"D","05/20/1983 01:30:00",,"","",198305
198305,2,1915,1006107,10074832,"D","05/02/1983 19:15:00",,"","",198305
198306,27,2215,1006108,10108073,"D","06/27/1983 22:15:00",,"","",198306
198306,9,2245,1006109,10143605,"D","06/09/1983 22:45:00",,"","",198306
198307,21,1850,1006110,9985168,"D","07/21/1983 18:50:00",,"","",198307
198307,9,1937,1006111,10072523,"D","07/09/1983 19:37:00",,"","",198307
198307,21,1905,1006112,10042317,"D","07/21/1983 19:05:00",,"","",198307
198311,15,110,1006113,9978679,"D","11/15/1983 01:10:00",,"","",198311
198311,20,215,1006114,10002055,"D","11/20/1983 02:15:00",,"","",198311
198311,26,1855,1006115,10143707,"D","11/26/1983 18:55:00",,"","",198311
198312,3,1837,1006116,9979815,"D","12/03/1983 18:37:00",,"","",198312
198312,6,251,1006117,9979829,"D","12/06/1983 02:51:00",,"","",198312
198312,10,1600,1006118,10144794,"D","12/10/1983 16:00:00",,"","",198312
198312,10,1805,1006119,10144804,"D","12/10/1983 18:05:00",,"","",198312
