FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
195701,22,645,1005390,10092661,"D","01/22/1957 06:45:00",,"","",195701
195701,22,1050,1005391,10029375,"D","01/22/1957 10:50:00",,"","",195701
195703,17,1355,1005392,10121985,"D","03/17/1957 13:55:00",,"","",195703
195704,8,1015,1005393,9976827,"D","04/08/1957 10:15:00",,"","",195704
195704,25,1845,1005394,10069865,"D","04/25/1957 18:45:00",,"","",195704
195704,4,120,1005395,10049857,"D","04/04/1957 01:20:00",,"","",195704
195704,8,2000,1005396,10075796,"D","04/08/1957 20:00:00",,"","",195704
195704,2,1655,1005397,10092666,"D","04/02/1957 16:55:00",,"","",195704
195704,2,1729,1005398,10092668,"D","04/02/1957 17:29:00",,"","",195704
195704,2,1758,1005399,10092669,"D","04/02/1957 17:58:00",,"","",195704
195704,2,1630,1005400,10122245,"D","04/02/1957 16:30:00",,"","",195704
195704,2,1800,1005401,10122247,"D","04/02/1957 18:00:00",,"","",195704
195704,2,1951,1005402,10122252,"D","04/02/1957 19:51:00",,"","",195704
195704,5,300,1005403,9998072,"D","04/05/1957 03:00:00",,"","",195704
195704,19,1530,1005404,10147945,"D","04/19/1957 15:30:00",,"","",195704
195704,8,1530,1005405,9998085,"D","04/08/1957 15:30:00",,"","",195704
195705,13,1250,1005406,9984246,"D","05/13/1957 12:50:00",,"","",195705
195705,21,1553,1005407,10061281,"D","05/21/1957 15:53:00",,"","",195705
195705,20,1937,1005408,10060413,"D","05/20/1957 19:37:00",,"","",195705
195705,21,1625,1005409,10061495,"D","05/21/1957 16:25:00",,"","",195705
195705,15,2100,1005410,10118925,"D","05/15/1957 21:00:00",,"","",195705
195705,15,2235,1005411,10118926,"D","05/15/1957 22:35:00",,"","",195705
195705,24,1730,1005412,10096545,"D","05/24/1957 17:30:00",,"","",195705
195705,20,1815,1005413,10027752,"D","05/20/1957 18:15:00",,"","",195705
195705,20,1900,1005414,10027753,"D","05/20/1957 19:00:00",,"","",195705
195705,10,1920,1005415,10080598,"D","05/10/1957 19:20:00",,"","",195705
195706,28,20,1005416,10049868,"D","06/28/1957 00:20:00",,"","",195706
195706,20,2200,1005417,10113012,"D","06/20/1957 22:00:00",,"","",195706
195706,20,1840,1005418,10087403,"D","06/20/1957 18:40:00",,"","",195706
195706,14,1400,1005419,10008638,"D","06/14/1957 14:00:00",,"","",195706
195709,14,1740,1005420,10095849,"D","09/14/1957 17:40:00",,"","",195709
195710,15,2200,1005421,10030452,"D","10/15/1957 22:00:00",,"","",195710
195710,23,815,1005422,10030457,"D","10/23/1957 08:15:00",,"","",195710
195711,17,1512,1005423,9977933,"D","11/17/1957 15:12:00",,"","",195711
195711,18,1530,1005424,9977941,"D","11/18/1957 15:30:00",,"","",195711
195711,18,1730,1005425,9977948,"D","11/18/1957 17:30:00",,"","",195711
195711,7,2300,1005426,10049875,"D","11/07/1957 23:00:00",,"","",195711
195711,17,1215,1005427,10048759,"D","11/17/1957 12:15:00",,"","",195711
195711,20,1650,1005428,10041701,"D","11/20/1957 16:50:00",,"","",195711
195711,7,2115,1005429,10121175,"D","11/07/1957 21:15:00",,"","",195711
195711,7,2327,1005430,10121177,"D","11/07/1957 23:27:00",,"","",195711
195711,7,2100,1005431,10030464,"D","11/07/1957 21:00:00",,"","",195711
195711,7,2330,1005432,10030466,"D","11/07/1957 23:30:00",,"","",195711
195711,7,2330,1005433,10030467,"D","11/07/1957 23:30:00",,"","",195711
195711,7,2335,1005434,10030468,"D","11/07/1957 23:35:00",,"","",195711
195712,19,1244,1005435,9980864,"D","12/19/1957 12:44:00",,"","",195712
195712,18,1350,1005436,10060858,"D","12/18/1957 13:50:00",,"","",195712
195712,18,1722,1005437,10060864,"D","12/18/1957 17:22:00",,"","",195712
195712,18,1555,1005438,10008659,"D","12/18/1957 15:55:00",,"","",195712
195712,18,1635,1005439,10008664,"D","12/18/1957 16:35:00",,"","",195712
195712,18,1645,1005440,10008665,"D","12/18/1957 16:45:00",,"","",195712
