FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
196004,12,2000,1005478,10122150,"D","04/12/1960 20:00:00",,"","",196004
196004,28,2345,1005479,10093713,"D","04/28/1960 23:45:00",,"","",196004
196004,16,1445,1005480,10018157,"D","04/16/1960 14:45:00",,"","",196004
196005,5,1800,1005481,10093971,"D","05/05/1960 18:00:00",,"","",196005
196005,5,1816,1005482,10093975,"D","05/05/1960 18:16:00",,"","",196005
196005,5,1910,1005483,10093985,"D","05/05/1960 19:10:00",,"","",196005
196005,5,1910,1005484,10093986,"D","05/05/1960 19:10:00",,"","",196005
196005,5,1910,1005485,10093988,"D","05/05/1960 19:10:00",,"","",196005
196005,5,1930,1005486,10093992,"D","05/05/1960 19:30:00",,"","",196005
196005,5,1940,1005487,10094864,"D","05/05/1960 19:40:00",,"","",196005
196005,5,2130,1005488,10094870,"D","05/05/1960 21:30:00",,"","",196005
196005,19,1747,1005489,10026767,"D","05/19/1960 17:47:00",,"","",196005
196005,6,100,1005490,9982040,"D","05/06/1960 01:00:00",,"","",196005
196006,15,1830,1005491,10071695,"D","06/15/1960 18:30:00",,"","",196006
196006,27,1845,1005492,9992511,"D","06/27/1960 18:45:00",,"","",196006
196008,5,1630,1005493,10070642,"D","08/05/1960 16:30:00",,"","",196008
196010,31,930,1005494,9986112,"D","10/31/1960 09:30:00",,"","",196010
