FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
196401,24,1900,1005543,9978062,"D","01/24/1964 19:00:00",,"","",196401
196403,9,1700,1005544,9978066,"D","03/09/1964 17:00:00",,"","",196403
196403,4,520,1005545,9982572,"D","03/04/1964 05:20:00",,"","",196403
196403,4,1145,1005546,10034868,"D","03/04/1964 11:45:00",,"","",196403
196404,12,1820,1005547,10063922,"D","04/12/1964 18:20:00",,"","",196404
196404,12,2100,1005548,10063927,"D","04/12/1964 21:00:00",,"","",196404
196404,3,1435,1005549,10122436,"D","04/03/1964 14:35:00",,"","",196404
196404,17,1330,1005550,10122449,"D","04/17/1964 13:30:00",,"","",196404
196404,12,1645,1005551,10014406,"D","04/12/1964 16:45:00",,"","",196404
196404,12,1600,1005552,10025204,"D","04/12/1964 16:00:00",,"","",196404
196404,12,1600,1005553,10025205,"D","04/12/1964 16:00:00",,"","",196404
196405,5,1830,1005554,10069526,"D","05/05/1964 18:30:00",,"","",196405
196405,5,1900,1005555,10069529,"D","05/05/1964 19:00:00",,"","",196405
196405,8,1559,1005556,10040613,"D","05/08/1964 15:59:00",,"","",196405
196405,29,1303,1005557,10079510,"D","05/29/1964 13:03:00",,"","",196405
196408,27,1216,1005558,9980571,"D","08/27/1964 12:16:00",,"","",196408
196410,3,630,1005559,10030801,"D","10/03/1964 06:30:00",,"","",196410
196412,26,15,1005560,9995815,"D","12/26/1964 00:15:00",,"","",196412
