FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
198003,20,1545,1006023,10060608,"D","03/20/1980 15:45:00",,"","",198003
198003,1,2000,1006024,10001880,"D","03/01/1980 20:00:00",,"","",198003
198004,25,1850,1006025,10060634,"D","04/25/1980 18:50:00",,"","",198004
198004,8,1410,1006026,10031030,"D","04/08/1980 14:10:00",,"","",198004
198004,7,1648,1006027,10131258,"D","04/07/1980 16:48:00",,"","",198004
198005,15,1700,1006028,10042726,"D","05/15/1980 17:00:00",,"","",198005
198005,16,345,1006029,10042731,"D","05/16/1980 03:45:00",,"","",198005
198005,13,1358,1006030,10039306,"D","05/13/1980 13:58:00",,"","",198005
198005,30,1030,1006031,10017336,"D","05/30/1980 10:30:00",,"","",198005
198006,3,1945,1006032,10066167,"D","06/03/1980 19:45:00",,"","",198006
198006,3,2005,1006033,10066169,"D","06/03/1980 20:05:00",,"","",198006
198006,3,2116,1006034,10066175,"D","06/03/1980 21:16:00",,"","",198006
198006,7,1630,1006035,10019565,"D","06/07/1980 16:30:00",,"","",198006
198006,2,1200,1006036,10018443,"D","06/02/1980 12:00:00",,"","",198006
198007,9,2035,1006037,10019616,"D","07/09/1980 20:35:00",,"","",198007
198007,15,2025,1006038,10152353,"D","07/15/1980 20:25:00",,"","",198007
198007,15,2040,1006039,10152355,"D","07/15/1980 20:40:00",,"","",198007
198007,15,2048,1006040,10152360,"D","07/15/1980 20:48:00",,"","",198007
198009,3,1836,1006041,10054908,"D","09/03/1980 18:36:00",,"","",198009
198010,17,1220,1006042,9979974,"D","10/17/1980 12:20:00",,"","",198010
