FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
197403,20,2000,1005813,10030417,"D","03/20/1974 20:00:00",,"","",197403
197404,3,1815,1005814,9976064,"D","04/03/1974 18:15:00",,"","",197404
197404,3,1815,1005815,9976065,"D","04/03/1974 18:15:00",,"","",197404
197404,3,1835,1005816,9976067,"D","04/03/1974 18:35:00",,"","",197404
197404,3,1900,1005817,9976069,"D","04/03/1974 19:00:00",,"","",197404
197404,3,1920,1005818,9976070,"D","04/03/1974 19:20:00",,"","",197404
197404,3,2135,1005819,9976078,"D","04/03/1974 21:35:00",,"","",197404
197404,3,2030,1005820,9976073,"D","04/03/1974 20:30:00",,"","",197404
197404,1,2140,1005821,9979395,"D","04/01/1974 21:40:00",,"","",197404
197404,3,1715,1005822,9979414,"D","04/03/1974 17:15:00",,"","",197404
197404,3,1752,1005823,9979419,"D","04/03/1974 17:52:00",,"","",197404
197404,3,1844,1005824,10038598,"D","04/03/1974 18:44:00",,"","",197404
197404,3,1528,1005825,10086982,"D","04/03/1974 15:28:00",,"","",197404
197404,3,1645,1005826,10086997,"D","04/03/1974 16:45:00",,"","",197404
197404,3,1800,1005827,10087005,"D","04/03/1974 18:00:00",,"","",197404
197404,2,153,1005828,10089840,"D","04/02/1974 01:53:00",,"","",197404
197404,3,1805,1005829,10089848,"D","04/03/1974 18:05:00",,"","",197404
197404,3,1925,1005830,10089850,"D","04/03/1974 19:25:00",,"","",197404
197404,3,1615,1005831,10124278,"D","04/03/1974 16:15:00",,"","",197404
197404,3,1625,1005832,10124280,"D","04/03/1974 16:25:00",,"","",197404
197404,3,1830,1005833,10124291,"D","04/03/1974 18:30:00",,"","",197404
197404,3,1845,1005834,10124294,"D","04/03/1974 18:45:00",,"","",197404
197404,3,1900,1005835,10124296,"D","04/03/1974 19:00:00",,"","",197404
197404,3,1920,1005836,10124303,"D","04/03/1974 19:20:00",,"","",197404
197404,3,1930,1005837,10124305,"D","04/03/1974 19:30:00",,"","",197404
197404,3,1950,1005838,10124308,"D","04/03/1974 19:50:00",,"","",197404
197404,3,2015,1005839,10124311,"D","04/03/1974 20:15:00",,"","",197404
197404,3,2230,1005840,10124314,"D","04/03/1974 22:30:00",,"","",197404
197404,3,2330,1005841,10124320,"D","04/03/1974 23:30:00",,"","",197404
197404,3,1330,1005842,10086976,"D","04/03/1974 13:30:00",,"","",197404
197404,1,1910,1005843,10124040,"D","04/01/1974 19:10:00",,"","",197404
197404,3,1305,1005844,10124050,"D","04/03/1974 13:05:00",,"","",197404
197404,3,1430,1005845,10124053,"D","04/03/1974 14:30:00",,"","",197404
197404,3,1448,1005846,10009052,"D","04/03/1974 14:48:00",,"","",197404
197404,3,1320,1005847,10017141,"D","04/03/1974 13:20:00",,"","",197404
197404,3,1335,1005848,10017143,"D","04/03/1974 13:35:00",,"","",197404
197404,3,1350,1005849,10017146,"D","04/03/1974 13:50:00",,"","",197404
197404,3,1350,1005850,10017147,"D","04/03/1974 13:50:00",,"","",197404
197404,3,1400,1005851,10017150,"D","04/03/1974 14:00:00",,"","",197404
197404,3,1405,1005852,10017153,"D","04/03/1974 14:05:00",,"","",197404
197404,3,1410,1005853,10017157,"D","04/03/1974 14:10:00",,"","",197404
197404,3,1425,1005854,10017161,"D","04/03/1974 14:25:00",,"","",197404
197404,3,1430,1005855,10017162,"D","04/03/1974 14:30:00",,"","",197404
197404,3,1430,1005856,10017163,"D","04/03/1974 14:30:00",,"","",197404
197404,3,1450,1005857,10017169,"D","04/03/1974 14:50:00",,"","",197404
197404,3,1435,1005858,10032288,"D","04/03/1974 14:35:00",,"","",197404
197404,3,1537,1005859,10032296,"D","04/03/1974 15:37:00",,"","",197404
197404,3,1545,1005860,10032300,"D","04/03/1974 15:45:00",,"","",197404
197404,3,1545,1005861,10032301,"D","04/03/1974 15:45:00",,"","",197404
197404,3,1555,1005862,10032303,"D","04/03/1974 15:55:00",,"","",197404
197404,3,1555,1005863,10032304,"D","04/03/1974 15:55:00",,"","",197404
197404,3,1552,1005864,10017179,"D","04/03/1974 15:52:00",,"","",197404
197404,3,1640,1005865,10017183,"D","04/03/1974 16:40:00",,"","",197404
197404,3,1705,1005866,10017186,"D","04/03/1974 17:05:00",,"","",197404
197404,3,1745,1005867,10017191,"D","04/03/1974 17:45:00",,"","",197404
197404,3,1750,1005868,10017194,"D","04/03/1974 17:50:00",,"","",197404
197404,3,1745,1005869,10032319,"D","04/03/1974 17:45:00",,"","",197404
197404,3,1750,1005870,10032320,"D","04/03/1974 17:50:00",,"","",197404
197404,3,1805,1005871,10032323,"D","04/03/1974 18:05:00",,"","",197404
197404,3,1825,1005872,10032329,"D","04/03/1974 18:25:00",,"","",197404
197404,3,1920,1005873,10032338,"D","04/03/1974 19:20:00",,"","",197404
197404,3,1810,1005874,10017198,"D","04/03/1974 18:10:00",,"","",197404
197404,3,1330,1005875,10008462,"D","04/03/1974 13:30:00",,"","",197404
197404,3,1950,1005876,10029876,"D","04/03/1974 19:50:00",,"","",197404
197404,3,1640,1005877,9993539,"D","04/03/1974 16:40:00",,"","",197404
197404,3,1650,1005878,9993540,"D","04/03/1974 16:50:00",,"","",197404
197404,3,1710,1005879,9993541,"D","04/03/1974 17:10:00",,"","",197404
197404,3,1805,1005880,9993547,"D","04/03/1974 18:05:00",,"","",197404
197404,3,1830,1005881,9993548,"D","04/03/1974 18:30:00",,"","",197404
197404,3,1845,1005882,9993549,"D","04/03/1974 18:45:00",,"","",197404
197404,8,1715,1005883,9993568,"D","04/08/1974 17:15:00",,"","",197404
197404,1,1820,1005884,10031211,"D","04/01/1974 18:20:00",,"","",197404
197404,3,1700,1005885,10032312,"D","04/03/1974 17:00:00",,"","",197404
197404,21,1555,1005886,10147958,"D","04/21/1974 15:55:00",,"","",197404
197404,21,1605,1005887,10147959,"D","04/21/1974 16:05:00",,"","",197404
197404,4,230,1005888,10145540,"D","04/04/1974 02:30:00",,"","",197404
197404,4,300,1005889,10149898,"D","04/04/1974 03:00:00",,"","",197404
197404,3,2000,1005890,9976072,"D","04/03/1974 20:00:00",,"","",197404
197404,3,1855,1005891,10032332,"D","04/03/1974 18:55:00",,"","",197404
197405,11,1531,1005892,10038618,"D","05/11/1974 15:31:00",,"","",197405
197405,26,2130,1005893,10113754,"D","05/26/1974 21:30:00",,"","",197405
