FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
196503,17,2050,1005561,10078009,"D","03/17/1965 20:50:00",,"","",196503
196503,17,2130,1005562,10078012,"D","03/17/1965 21:30:00",,"","",196503
196504,10,1826,1005563,9984289,"D","04/10/1965 18:26:00",,"","",196504
196504,11,1930,1005564,10041523,"D","04/11/1965 19:30:00",,"","",196504
196504,11,2035,1005565,10038423,"D","04/11/1965 20:35:00",,"","",196504
196504,11,1710,1005566,10040657,"D","04/11/1965 17:10:00",,"","",196504
196504,11,1803,1005567,10040659,"D","04/11/1965 18:03:00",,"","",196504
196504,11,1805,1005568,10040660,"D","04/11/1965 18:05:00",,"","",196504
196504,11,1840,1005569,10040665,"D","04/11/1965 18:40:00",,"","",196504
196504,11,1850,1005570,10040666,"D","04/11/1965 18:50:00",,"","",196504
196504,11,1900,1005571,10040667,"D","04/11/1965 19:00:00",,"","",196504
196504,11,1915,1005572,10040668,"D","04/11/1965 19:15:00",,"","",196504
196504,11,1915,1005573,10040669,"D","04/11/1965 19:15:00",,"","",196504
196504,19,1550,1005574,10119392,"D","04/19/1965 15:50:00",,"","",196504
196504,11,2015,1005575,10083977,"D","04/11/1965 20:15:00",,"","",196504
196504,11,2030,1005576,10083979,"D","04/11/1965 20:30:00",,"","",196504
196504,11,2030,1005577,10083980,"D","04/11/1965 20:30:00",,"","",196504
196504,11,2045,1005578,10083981,"D","04/11/1965 20:45:00",,"","",196504
196504,11,2100,1005579,10083983,"D","04/11/1965 21:00:00",,"","",196504
196504,11,2115,1005580,10083984,"D","04/11/1965 21:15:00",,"","",196504
196504,11,2205,1005581,10083986,"D","04/11/1965 22:05:00",,"","",196504
196504,11,2220,1005582,10083988,"D","04/11/1965 22:20:00",,"","",196504
196504,11,2245,1005583,10083991,"D","04/11/1965 22:45:00",,"","",196504
196504,11,1255,1005584,10013619,"D","04/11/1965 12:55:00",,"","",196504
196504,11,1520,1005585,10011055,"D","04/11/1965 15:20:00",,"","",196504
196504,11,1645,1005586,10005002,"D","04/11/1965 16:45:00",,"","",196504
196504,11,1650,1005587,10005003,"D","04/11/1965 16:50:00",,"","",196504
196504,11,1700,1005588,10005004,"D","04/11/1965 17:00:00",,"","",196504
196504,11,1715,1005589,10005006,"D","04/11/1965 17:15:00",,"","",196504
196504,11,1745,1005590,10005010,"D","04/11/1965 17:45:00",,"","",196504
196504,11,1815,1005591,10005017,"D","04/11/1965 18:15:00",,"","",196504
196504,11,1825,1005592,10005019,"D","04/11/1965 18:25:00",,"","",196504
196504,11,1840,1005593,10005020,"D","04/11/1965 18:40:00",,"","",196504
196504,11,1850,1005594,10005021,"D","04/11/1965 18:50:00",,"","",196504
196504,11,1850,1005595,10005022,"D","04/11/1965 18:50:00",,"","",196504
196504,11,1910,1005596,10005023,"D","04/11/1965 19:10:00",,"","",196504
196504,11,1915,1005597,10005025,"D","04/11/1965 19:15:00",,"","",196504
196504,11,1940,1005598,10005026,"D","04/11/1965 19:40:00",,"","",196504
196504,11,1945,1005599,10005027,"D","04/11/1965 19:45:00",,"","",196504
196504,15,1613,1005600,10126185,"D","04/15/1965 16:13:00",,"","",196504
196504,11,2000,1005601,10038422,"D","04/11/1965 20:00:00",,"","",196504
196504,11,1820,1005602,10040661,"D","04/11/1965 18:20:00",,"","",196504
196504,11,1430,1005603,10145798,"D","04/11/1965 14:30:00",,"","",196504
196505,8,1830,1005604,10066882,"D","05/08/1965 18:30:00",,"","",196505
196505,6,1808,1005605,10054426,"D","05/06/1965 18:08:00",,"","",196505
196505,6,1843,1005606,10054431,"D","05/06/1965 18:43:00",,"","",196505
196505,6,1906,1005607,10054433,"D","05/06/1965 19:06:00",,"","",196505
196505,6,2014,1005608,10054436,"D","05/06/1965 20:14:00",,"","",196505
196506,7,1645,1005609,10111161,"D","06/07/1965 16:45:00",,"","",196506
196506,2,2105,1005610,10135672,"D","06/02/1965 21:05:00",,"","",196506
196506,4,2100,1005611,10135683,"D","06/04/1965 21:00:00",,"","",196506
196506,7,1705,1005612,10111167,"D","06/07/1965 17:05:00",,"","",196506
196508,26,1902,1005613,10015301,"D","08/26/1965 19:02:00",,"","",196508
196510,7,1215,1005614,10078036,"D","10/07/1965 12:15:00",,"","",196510
196511,26,2300,1005615,10035987,"D","11/26/1965 23:00:00",,"","",196511
196511,16,1830,1005616,10089742,"D","11/16/1965 18:30:00",,"","",196511
196511,12,1500,1005617,10007741,"D","11/12/1965 15:00:00",,"","",196511
