FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
200603,9,0,21548,5494283,"D","03/09/2006 12:00:00",46,"F","Vehicle/Towed Trailer",200603
200603,9,0,21549,5494285,"D","03/09/2006 12:00:00",57,"M","Vehicle/Towed Trailer",200603
200603,18,0,21550,5493639,"D","03/18/2006 12:00:00",77,"M","Permanent Home",200603
200606,27,0,21683,5515116,"D","06/27/2006 12:00:00",,"","Vehicle/Towed Trailer",200606
200606,27,0,21684,5515116,"D","06/27/2006 12:00:00",,"","Vehicle/Towed Trailer",200606
200606,27,0,21685,5515116,"D","06/27/2006 12:00:00",,"M","In Water",200606
200606,27,0,21686,5515116,"D","06/27/2006 12:00:00",,"M","In Water",200606
200604,2,0,21687,5515132,"D","04/02/2006 12:00:00",26,"M","Outside/Open Areas",200604
200606,21,0,21689,5516067,"D","06/21/2006 12:00:00",32,"M","Permanent Home",200606
200605,18,0,21648,5507098,"D","05/18/2006 12:00:00",,"M","Vehicle/Towed Trailer",200605
200605,25,0,21649,5507493,"D","05/25/2006 12:00:00",4,"F","Vehicle/Towed Trailer",200605
200605,25,0,21650,5507577,"D","05/25/2006 12:00:00",68,"F","Outside/Open Areas",200605
200605,25,0,21652,5507690,"D","05/25/2006 12:00:00",35,"M","Vehicle/Towed Trailer",200605
200605,25,0,21653,5507690,"D","05/25/2006 12:00:00",55,"M","Vehicle/Towed Trailer",200605
200605,30,0,21654,5509801,"D","05/30/2006 12:00:00",37,"M","Under Tree",200605
200605,30,0,21655,5510171,"D","05/30/2006 12:00:00",35,"M","Permanent Home",200605
200605,29,0,21656,5505736,"D","05/29/2006 12:00:00",13,"M","Outside/Open Areas",200605
200605,3,0,21657,5507754,"D","05/03/2006 12:00:00",22,"M","Ball Field",200605
200605,24,0,21658,5507757,"D","05/24/2006 12:00:00",53,"M","In Water",200605
200605,14,0,21659,5513521,"D","05/14/2006 12:00:00",36,"M","Vehicle/Towed Trailer",200605
200605,14,0,21660,5513521,"D","05/14/2006 12:00:00",52,"M","In Water",200605
200605,9,0,21664,5511066,"D","05/09/2006 12:00:00",80,"F","Mobile/Trailer Home",200605
200605,9,0,21665,5511066,"D","05/09/2006 12:00:00",82,"M","Mobile/Trailer Home",200605
200605,9,0,21666,5511067,"D","05/09/2006 12:00:00",14,"M","Permanent Home",200605
200605,11,0,21667,5511180,"D","05/11/2006 12:00:00",30,"M","Outside/Open Areas",200605
200605,28,0,21668,5511350,"D","05/28/2006 12:00:00",3,"F","In Water",200605
200605,14,0,21669,5511689,"D","05/14/2006 12:00:00",40,"M","Outside/Open Areas",200605
200605,21,0,21670,5511945,"D","05/21/2006 12:00:00",69,"F","Boat",200605
200605,21,0,21671,5511945,"D","05/21/2006 12:00:00",4,"F","In Water",200605
200605,26,0,21672,5511946,"D","05/26/2006 12:00:00",32,"F","Boat",200605
200605,26,0,21673,5511946,"D","05/26/2006 12:00:00",21,"M","Boat",200605
200605,27,0,21674,5511947,"D","05/27/2006 12:00:00",7,"F","In Water",200605
200606,12,0,21675,5510957,"D","06/12/2006 12:00:00",22,"M","Outside/Open Areas",200606
200606,14,0,21677,5511529,"D","06/14/2006 12:00:00",13,"M","In Water",200606
200606,8,0,21678,5510877,"D","06/08/2006 12:00:00",27,"F","Outside/Open Areas",200606
200606,4,0,21679,5512092,"D","06/04/2006 12:00:00",45,"M","Golfing",200606
200607,24,0,21680,5511646,"D","07/24/2006 12:00:00",33,"M","In Water",200607
200606,24,0,21681,5515080,"D","06/24/2006 12:00:00",39,"M","In Water",200606
200606,7,0,21690,5515912,"D","06/07/2006 12:00:00",45,"M","Under Tree",200606
200606,25,0,21691,5513888,"D","06/25/2006 12:00:00",64,"F","Permanent Home",200606
200606,18,0,21693,5514354,"D","06/18/2006 12:00:00",7,"M","In Water",200606
200606,2,0,21694,5519047,"D","06/02/2006 12:00:00",53,"M","Under Tree",200606
200606,23,0,21695,5519064,"D","06/23/2006 12:00:00",59,"M","Under Tree",200606
200606,30,0,21872,5518444,"D","06/30/2006 12:00:00",19,"M","In Water",200606
200606,29,0,21873,5518444,"D","06/29/2006 12:00:00",61,"M","In Water",200606
200606,28,0,21874,5518470,"D","06/28/2006 12:00:00",39,"M","In Water",200606
200606,24,0,21699,5518475,"D","06/24/2006 12:00:00",67,"F","Permanent Home",200606
200606,27,0,21700,5518085,"D","06/27/2006 12:00:00",21,"F","Vehicle/Towed Trailer",200606
200606,19,0,21701,5517915,"D","06/19/2006 12:00:00",22,"F","Camping",200606
200606,22,0,21910,5518748,"D","06/22/2006 12:00:00",47,"M","In Water",200606
200606,27,0,21704,5516302,"D","06/27/2006 12:00:00",8,"F","In Water",200606
200606,28,0,21705,5519034,"D","06/28/2006 12:00:00",,"M","Vehicle/Towed Trailer",200606
200606,28,0,21707,5519035,"D","06/28/2006 12:00:00",76,"M","Vehicle/Towed Trailer",200606
200606,28,0,21708,5519036,"D","06/28/2006 12:00:00",15,"F","Mobile/Trailer Home",200606
200606,28,0,21709,5519037,"D","06/28/2006 12:00:00",43,"M","Vehicle/Towed Trailer",200606
200606,28,0,21710,5519039,"D","06/28/2006 12:00:00",15,"M","In Water",200606
200606,28,0,21711,5519039,"D","06/28/2006 12:00:00",30,"M","In Water",200606
200606,28,0,21712,5519039,"D","06/28/2006 12:00:00",35,"M","In Water",200606
200606,21,0,21778,5516863,"D","06/21/2006 12:00:00",46,"M","Outside/Open Areas",200606
200607,6,0,21715,5517131,"D","07/06/2006 12:00:00",1,"M","In Water",200607
200607,20,0,21716,5517220,"D","07/20/2006 12:00:00",52,"M","In Water",200607
200607,18,0,21717,5517362,"D","07/18/2006 12:00:00",9,"M","Under Tree",200607
200607,25,0,21914,5517546,"D","07/25/2006 12:00:00",38,"M","Other",200607
200607,23,0,21915,5517546,"D","07/23/2006 12:00:00",40,"M","Outside/Open Areas",200607
200607,23,0,21916,5517546,"D","07/23/2006 12:00:00",42,"M","Outside/Open Areas",200607
200607,20,0,21917,5517546,"D","07/20/2006 12:00:00",49,"M","Outside/Open Areas",200607
200607,27,0,21918,5517546,"D","07/27/2006 12:00:00",50,"M","Other",200607
200607,27,0,21919,5517546,"D","07/27/2006 12:00:00",51,"M","Other",200607
200607,27,0,21920,5517546,"D","07/27/2006 12:00:00",53,"M","Other",200607
200607,22,0,21921,5517546,"D","07/22/2006 12:00:00",56,"M","Outside/Open Areas",200607
200607,25,0,21922,5517546,"D","07/25/2006 12:00:00",58,"M","Permanent Home",200607
200607,27,0,21923,5517546,"D","07/27/2006 12:00:00",63,"M","Other",200607
200607,24,0,21924,5517546,"D","07/24/2006 12:00:00",66,"F","Other",200607
200607,27,0,21925,5517546,"D","07/27/2006 12:00:00",68,"M","Other",200607
200607,24,0,21926,5517546,"D","07/24/2006 12:00:00",68,"F","Permanent Home",200607
