FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
200301,24,0,19771,5339023,"D","01/24/2003 12:00:00",67,"F","Outside/Open Areas",200301
200301,27,0,19777,5340059,"D","01/27/2003 12:00:00",70,"F","Outside/Open Areas",200301
200301,21,0,19778,5340060,"D","01/21/2003 12:00:00",50,"M","Outside/Open Areas",200301
200301,26,0,19779,5340061,"D","01/26/2003 12:00:00",51,"M","Outside/Open Areas",200301
200301,16,0,19787,5339351,"D","01/16/2003 12:00:00",42,"F","Vehicle/Towed Trailer",200301
200308,27,0,20378,5338230,"D","08/27/2003 12:00:00",18,"F","In Water",200308
200310,28,0,20379,5338998,"D","10/28/2003 12:00:00",21,"M","In Water",200310
200301,5,0,19890,5339488,"D","01/05/2003 12:00:00",52,"M","Vehicle/Towed Trailer",200301
200301,7,0,19891,5339496,"D","01/07/2003 12:00:00",49,"F","Outside/Open Areas",200301
200301,25,0,19894,5339370,"D","01/25/2003 12:00:00",37,"F","Outside/Open Areas",200301
200302,9,0,19895,5339379,"D","02/09/2003 12:00:00",24,"M","Outside/Open Areas",200302
200302,23,0,19896,5338431,"D","02/23/2003 12:00:00",21,"F","Vehicle/Towed Trailer",200302
200301,25,0,19902,5338590,"D","01/25/2003 12:00:00",44,"M","Outside/Open Areas",200301
200301,24,0,19903,5338928,"D","01/24/2003 12:00:00",48,"F","Other",200301
200306,26,0,20080,5363438,"D","06/26/2003 12:00:00",14,"M","In Water",200306
200306,21,0,20081,5364710,"D","06/21/2003 12:00:00",40,"M","Under Tree",200306
200306,8,0,20082,5364819,"D","06/08/2003 12:00:00",60,"M","In Water",200306
200306,8,0,20083,5364819,"D","06/08/2003 12:00:00",36,"M","In Water",200306
200306,8,0,20084,5364819,"D","06/08/2003 12:00:00",32,"F","In Water",200306
200306,8,0,20085,5364819,"D","06/08/2003 12:00:00",62,"F","In Water",200306
200306,8,0,20086,5364819,"D","06/08/2003 12:00:00",40,"M","In Water",200306
200306,8,0,20087,5364819,"D","06/08/2003 12:00:00",53,"M","In Water",200306
200306,26,0,20088,5364415,"D","06/26/2003 12:00:00",96,"M","Permanent Home",200306
200306,26,0,20089,5364116,"D","06/26/2003 12:00:00",77,"F","Permanent Home",200306
