FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
200009,5,0,1007045,5174317,"D","09/05/2000 12:00:00",61,"M","Permanent Home",200009
200009,10,0,1007047,5158936,"D","09/10/2000 12:00:00",88,"F","Permanent Home",200009
200009,3,0,1007048,5174425,"D","09/03/2000 12:00:00",84,"F","Long Span Roof",200009
200009,2,0,1007049,5158270,"D","09/02/2000 12:00:00",66,"F","Permanent Home",200009
200009,3,0,1007050,5158270,"D","09/03/2000 12:00:00",77,"F","Permanent Home",200009
200009,4,0,1007051,5158270,"D","09/04/2000 12:00:00",83,"F","Permanent Home",200009
200009,7,0,1007052,5158270,"D","09/07/2000 12:00:00",77,"F","Permanent Home",200009
200009,5,0,1007053,5158274,"D","09/05/2000 12:00:00",46,"M","Outside/Open Areas",200009
200010,25,0,1007055,5174102,"D","10/25/2000 12:00:00",33,"F","Vehicle/Towed Trailer",200010
200010,22,0,1007056,5158231,"D","10/22/2000 12:00:00",24,"M","Other",200010
200010,21,0,1007058,5158233,"D","10/21/2000 12:00:00",17,"F","Other",200010
200010,4,0,1007060,5158344,"D","10/04/2000 12:00:00",6,"F","Outside/Open Areas",200010
200010,5,0,1007061,5162111,"D","10/05/2000 12:00:00",29,"F","In Water",200010
200010,10,0,1007063,5157988,"D","10/10/2000 12:00:00",34,"M","Vehicle/Towed Trailer",200010
200010,23,0,1007065,5160933,"D","10/23/2000 12:00:00",33,"M","In Water",200010
200011,30,0,1007066,5161752,"D","11/30/2000 12:00:00",50,"M","Under Tree",200011
200011,2,0,1007068,5160962,"D","11/02/2000 12:00:00",51,"M","Vehicle/Towed Trailer",200011
200011,5,0,1007070,5161340,"D","11/05/2000 12:00:00",35,"M","Vehicle/Towed Trailer",200011
200012,9,0,1007071,5161158,"D","12/09/2000 12:00:00",44,"M","Outside/Open Areas",200012
200012,18,0,1007072,5160459,"D","12/18/2000 12:00:00",22,"F","Vehicle/Towed Trailer",200012
200012,18,0,1007073,5160459,"D","12/18/2000 12:00:00",1,"","Vehicle/Towed Trailer",200012
200011,9,0,1007075,5161216,"D","11/09/2000 12:00:00",10,"M","Vehicle/Towed Trailer",200011
200011,9,0,1007076,5161216,"D","11/09/2000 12:00:00",15,"F","Vehicle/Towed Trailer",200011
200011,24,0,1007077,5161586,"D","11/24/2000 12:00:00",14,"M","Vehicle/Towed Trailer",200011
200012,3,0,1007079,5166650,"D","12/03/2000 12:00:00",31,"M","Vehicle/Towed Trailer",200012
200012,3,0,1007080,5166650,"D","12/03/2000 12:00:00",53,"F","Outside/Open Areas",200012
200012,3,0,1007081,5166651,"D","12/03/2000 12:00:00",20,"M","In Water",200012
200012,11,0,1007082,5165375,"D","12/11/2000 12:00:00",48,"F","Vehicle/Towed Trailer",200012
200012,19,0,1007084,5166854,"D","12/19/2000 12:00:00",85,"M","Outside/Open Areas",200012
200012,25,0,1007085,5165391,"D","12/25/2000 12:00:00",16,"M","In Water",200012
200012,13,0,1007086,5160573,"D","12/13/2000 12:00:00",23,"F","Mobile/Trailer Home",200012
200008,12,0,1007087,5166641,"D","08/12/2000 12:00:00",26,"M","Outside/Open Areas",200008
200012,15,0,1007088,5165832,"D","12/15/2000 12:00:00",34,"F","Outside/Open Areas",200012
200012,1,0,1007089,5165915,"D","12/01/2000 12:00:00",28,"M","Outside/Open Areas",200012
200012,9,0,1007090,5165916,"D","12/09/2000 12:00:00",30,"M","Outside/Open Areas",200012
200012,25,0,1007091,5165917,"D","12/25/2000 12:00:00",26,"F","Outside/Open Areas",200012
200012,31,0,1007092,5166970,"D","12/31/2000 12:00:00",43,"M","Outside/Open Areas",200012
200012,16,0,1007093,5166971,"D","12/16/2000 12:00:00",40,"M","Vehicle/Towed Trailer",200012
200012,16,0,1007094,5166971,"D","12/16/2000 12:00:00",20,"M","Mobile/Trailer Home",200012
200012,16,0,1007095,5166971,"D","12/16/2000 12:00:00",39,"F","Mobile/Trailer Home",200012
200012,16,0,1007096,5166971,"D","12/16/2000 12:00:00",53,"F","Mobile/Trailer Home",200012
200012,16,0,1007097,5166971,"D","12/16/2000 12:00:00",83,"F","Mobile/Trailer Home",200012
200012,16,0,1007098,5166971,"D","12/16/2000 12:00:00",26,"M","Mobile/Trailer Home",200012
200012,16,0,1007099,5166971,"D","12/16/2000 12:00:00",1,"M","Mobile/Trailer Home",200012
200012,16,0,1007100,5166971,"D","12/16/2000 12:00:00",9,"M","Mobile/Trailer Home",200012
200012,16,0,1007101,5166971,"D","12/16/2000 12:00:00",39,"F","Mobile/Trailer Home",200012
200012,16,0,1007102,5166971,"D","12/16/2000 12:00:00",56,"F","Mobile/Trailer Home",200012
200012,10,0,1007104,5168460,"D","12/10/2000 12:00:00",43,"F","Outside/Open Areas",200012
200012,17,0,19080,5169115,"D","12/17/2000 12:00:00",15,"M","In Water",200012
200012,15,0,19081,5165505,"D","12/15/2000 12:00:00",47,"M","Vehicle/Towed Trailer",200012
200012,23,0,1007105,5167864,"D","12/23/2000 12:00:00",19,"M","Outside/Open Areas",200012
200012,12,0,1007106,5167116,"D","12/12/2000 12:00:00",79,"F","Mobile/Trailer Home",200012
