FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
198902,21,945,1006336,10089428,"D","02/21/1989 09:45:00",,"","",198902
198903,18,1400,1006337,10082679,"D","03/18/1989 14:00:00",,"","",198903
198903,5,2000,1006338,9996316,"D","03/05/1989 20:00:00",,"","",198903
198904,4,1433,1006339,9994126,"D","04/04/1989 14:33:00",,"","",198904
198904,4,1330,1006340,9994098,"D","04/04/1989 13:30:00",,"","",198904
198904,4,1340,1006341,9994104,"D","04/04/1989 13:40:00",,"","",198904
198904,25,1215,1006342,10149510,"D","04/25/1989 12:15:00",,"","",198904
198905,5,1620,1006343,10111953,"D","05/05/1989 16:20:00",,"","",198905
198905,5,1706,1006344,10091699,"D","05/05/1989 17:06:00",,"","",198905
198905,5,1801,1006345,10090577,"D","05/05/1989 18:01:00",,"","",198905
198905,6,1015,1006346,10090618,"D","05/06/1989 10:15:00",,"","",198905
198905,22,1937,1006347,10119683,"D","05/22/1989 19:37:00",,"","",198905
198905,17,302,1006348,10139529,"D","05/17/1989 03:02:00",,"","",198905
198905,4,2030,1006349,10139933,"D","05/04/1989 20:30:00",,"","",198905
198905,24,2130,1006350,10162663,"D","05/24/1989 21:30:00",,"","",198905
198906,8,504,1006351,10044504,"D","06/08/1989 05:04:00",,"","",198906
198906,2,1332,1006352,10040230,"D","06/02/1989 13:32:00",,"","",198906
198906,16,1500,1006353,10113350,"D","06/16/1989 15:00:00",,"","",198906
198906,16,1230,1006354,10088422,"D","06/16/1989 12:30:00",,"","",198906
198906,8,1600,1006355,10001129,"D","06/08/1989 16:00:00",,"","",198906
198906,6,1615,1006356,10139021,"D","06/06/1989 16:15:00",,"","",198906
198907,10,1515,1006357,9985070,"D","07/10/1989 15:15:00",,"","",198907
198907,17,2340,1006358,10035404,"D","07/17/1989 23:40:00",,"","",198907
198907,7,1610,1006359,10040245,"D","07/07/1989 16:10:00",,"","",198907
198908,5,117,1006360,10052991,"D","08/05/1989 01:17:00",,"","",198908
198908,5,100,1006361,10016736,"D","08/05/1989 01:00:00",,"","",198908
198908,12,1800,1006362,10007423,"D","08/12/1989 18:00:00",,"","",198908
198910,14,1715,1006363,10075469,"D","10/14/1989 17:15:00",,"","",198910
198910,14,1850,1006364,10075500,"D","10/14/1989 18:50:00",,"","",198910
198910,5,2306,1006365,10100909,"D","10/05/1989 23:06:00",,"","",198910
198910,1,1130,1006366,9997254,"D","10/01/1989 11:30:00",,"","",198910
198911,15,1630,1006367,9980232,"D","11/15/1989 16:30:00",,"","",198911
198911,16,1105,1006368,10075515,"D","11/16/1989 11:05:00",,"","",198911
198911,16,1115,1006369,10081623,"D","11/16/1989 11:15:00",,"","",198911
198911,16,1010,1006370,10082731,"D","11/16/1989 10:10:00",,"","",198911
198911,8,1635,1006371,9993876,"D","11/08/1989 16:35:00",,"","",198911
198911,15,500,1006372,10005246,"D","11/15/1989 05:00:00",,"","",198911
198911,16,830,1006373,10148577,"D","11/16/1989 08:30:00",,"","",198911
