FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
200801,20,0,2307,73357,"D","01/20/2008 00:00:00",61,"F","Permanent Home",999999
200801,2,0,2312,73424,"I","01/02/2008 00:00:00",25,"F","Vehicle/Towed Trailer",999999
200801,2,0,2313,73424,"I","01/02/2008 00:00:00",26,"F","Vehicle/Towed Trailer",999999
200801,7,0,2421,73744,"D","01/07/2008 00:00:00",84,"F","Permanent Home",999999
200801,7,0,2422,73745,"D","01/07/2008 00:00:00",52,"F","Mobile/Trailer Home",999999
200801,31,0,2423,73745,"D","01/31/2008 00:00:00",100,"M","Permanent Home",999999
200801,8,0,2531,74043,"D","01/08/2008 00:00:00",,"M","In Water",999999
200801,19,0,2333,74101,"D","01/19/2008 00:00:00",44,"F","Outside/Open Areas",999999
200801,31,0,2330,74241,"D","01/31/2008 00:00:00",65,"M","Vehicle/Towed Trailer",999999
200801,31,0,2331,74250,"D","01/31/2008 00:00:00",37,"M","Vehicle/Towed Trailer",999999
200801,21,0,2332,74257,"I","01/21/2008 00:00:00",75,"M","Vehicle/Towed Trailer",999999
200801,7,0,2417,74388,"I","01/07/2008 00:00:00",42,"M","Vehicle/Towed Trailer",999999
200802,4,0,2339,74464,"I","02/04/2008 00:00:00",12,"F","Vehicle/Towed Trailer",999999
200801,29,0,2760,74488,"D","01/29/2008 00:00:00",32,"F","Permanent Home",999999
200801,29,0,2767,74499,"D","01/29/2008 00:00:00",35,"F","Vehicle/Towed Trailer",999999
200803,7,0,2348,74589,"I","03/07/2008 00:00:00",66,"M","Unknown",999999
200803,7,0,2347,74589,"D","03/07/2008 00:00:00",62,"F","Mobile/Trailer Home",999999
200801,30,0,2346,74824,"D","01/30/2008 00:00:00",52,"F","Outside/Open Areas",999999
200801,11,0,2395,74862,"I","01/11/2008 00:00:00",22,"F","Vehicle/Towed Trailer",999999
200801,1,0,2449,74955,"D","01/01/2008 00:00:00",43,"F","Outside/Open Areas",999999
200801,1,0,2450,74955,"D","01/01/2008 00:00:00",63,"M","Outside/Open Areas",999999
200801,14,0,2451,74997,"D","01/14/2008 00:00:00",74,"F","Vehicle/Towed Trailer",999999
200801,4,0,2354,74999,"D","01/04/2008 00:00:00",13,"F","Outside/Open Areas",999999
200801,5,0,2356,75066,"D","01/05/2008 00:00:00",25,"F","In Water",999999
200801,21,0,2379,75243,"I","01/21/2008 00:00:00",82,"M","Vehicle/Towed Trailer",999999
200801,11,0,2458,75630,"I","01/11/2008 00:00:00",20,"M","Vehicle/Towed Trailer",999999
200801,11,0,2459,75630,"I","01/11/2008 00:00:00",18,"F","Vehicle/Towed Trailer",999999
200801,14,0,2363,75827,"I","01/14/2008 00:00:00",43,"M","Outside/Open Areas",999999
200801,20,0,2369,76179,"D","01/20/2008 00:00:00",,"M","Outside/Open Areas",999999
200801,10,0,2372,76488,"D","01/10/2008 00:00:00",20,"F","Outside/Open Areas",999999
200802,5,0,2601,76642,"D","02/05/2008 00:00:00",69,"M","Mobile/Trailer Home",999999
200802,5,0,2602,76642,"D","02/05/2008 00:00:00",62,"F","Mobile/Trailer Home",999999
200802,5,0,2603,76642,"D","02/05/2008 00:00:00",40,"F","Mobile/Trailer Home",999999
200801,2,0,2375,76735,"I","01/02/2008 00:00:00",25,"F","Vehicle/Towed Trailer",999999
200801,2,0,2376,76735,"I","01/02/2008 00:00:00",26,"F","Vehicle/Towed Trailer",999999
200801,28,0,3506,76935,"I","01/28/2008 00:00:00",34,"F","Vehicle/Towed Trailer",999999
200801,8,0,2389,76989,"D","01/08/2008 00:00:00",2,"F","Vehicle/Towed Trailer",999999
200801,8,0,2390,76989,"D","01/08/2008 00:00:00",5,"M","Vehicle/Towed Trailer",999999
200801,2,0,2398,77018,"D","01/02/2008 00:00:00",78,"M","Permanent Home",999999
200801,3,0,2399,77018,"D","01/03/2008 00:00:00",52,"M","Permanent Home",999999
200801,22,0,2407,77021,"D","01/22/2008 00:00:00",93,"F","Permanent Home",999999
200801,23,0,2408,77021,"D","01/23/2008 00:00:00",94,"M","Permanent Home",999999
200801,23,0,2409,77021,"D","01/23/2008 00:00:00",69,"F","Permanent Home",999999
200801,24,0,2410,77021,"D","01/24/2008 00:00:00",84,"F","Permanent Home",999999
200801,25,0,2411,77021,"D","01/25/2008 00:00:00",75,"M","Permanent Home",999999
200801,30,0,2404,77022,"D","01/30/2008 00:00:00",63,"M","Permanent Home",999999
200801,30,0,2406,77035,"D","01/30/2008 00:00:00",74,"M","Outside/Open Areas",999999
200802,12,0,2598,77115,"I","02/12/2008 00:00:00",83,"M","Permanent Home",999999
200801,9,0,2444,77587,"I","01/09/2008 00:00:00",35,"M","Vehicle/Towed Trailer",999999
200801,9,0,2445,77587,"I","01/09/2008 00:00:00",34,"M","Vehicle/Towed Trailer",999999
200801,9,0,2446,77587,"I","01/09/2008 00:00:00",,"M","Vehicle/Towed Trailer",999999
200801,9,0,2447,77587,"I","01/09/2008 00:00:00",,"M","Vehicle/Towed Trailer",999999
200801,9,0,2448,77587,"I","01/09/2008 00:00:00",,"M","Vehicle/Towed Trailer",999999
200801,26,0,2430,77719,"I","01/26/2008 00:00:00",34,"F","Vehicle/Towed Trailer",999999
200801,26,0,2431,77720,"I","01/26/2008 00:00:00",3,"F","Vehicle/Towed Trailer",999999
200801,25,0,2432,77834,"D","01/25/2008 00:00:00",60,"M","Outside/Open Areas",999999
200801,25,0,2433,77834,"D","01/25/2008 00:00:00",31,"M","Outside/Open Areas",999999
200801,25,0,2434,77834,"D","01/25/2008 00:00:00",23,"M","Outside/Open Areas",999999
200801,12,0,2435,77874,"D","01/12/2008 00:00:00",16,"M","In Water",999999
200801,25,0,2436,77916,"I","01/25/2008 00:00:00",60,"F","Vehicle/Towed Trailer",999999
200803,16,0,2452,78263,"D","03/16/2008 00:00:00",23,"F","In Water",999999
200803,16,0,2453,78263,"D","03/16/2008 00:00:00",47,"M","In Water",999999
200801,31,0,2475,78323,"D","01/31/2008 00:00:00",21,"F","Vehicle/Towed Trailer",999999
200801,3,0,2454,78334,"I","01/03/2008 00:00:00",67,"F","Vehicle/Towed Trailer",999999
200801,3,0,2455,78335,"D","01/03/2008 00:00:00",16,"F","Vehicle/Towed Trailer",999999
200801,3,0,2456,78335,"D","01/03/2008 00:00:00",12,"M","Vehicle/Towed Trailer",999999
200801,30,0,2472,78360,"D","01/30/2008 00:00:00",,"M","Business",999999
200801,6,0,2465,78376,"I","01/06/2008 00:00:00",54,"F","Vehicle/Towed Trailer",999999
200801,6,0,2466,78376,"I","01/06/2008 00:00:00",79,"M","Vehicle/Towed Trailer",999999
200801,19,0,2467,78432,"I","01/19/2008 00:00:00",,"","Outside/Open Areas",999999
200801,25,0,2470,78603,"D","01/25/2008 00:00:00",44,"F","Vehicle/Towed Trailer",999999
200801,26,0,2471,78725,"I","01/26/2008 00:00:00",71,"F","Vehicle/Towed Trailer",999999
200801,3,0,2473,78998,"D","01/03/2008 00:00:00",48,"F","Outside/Open Areas",999999
200801,3,0,2474,78998,"D","01/03/2008 00:00:00",54,"M","Outside/Open Areas",999999
200801,11,0,2031,65412,"D","01/11/2008 00:00:00",56,"F","Business",999999
200801,8,0,2438,65417,"D","01/08/2008 00:00:00",61,"M","Mobile/Trailer Home",999999
200801,2,0,2033,65423,"D","01/02/2008 00:00:00",,"M","Outside/Open Areas",999999
200801,12,0,2040,65482,"D","01/12/2008 00:00:00",55,"M","Outside/Open Areas",999999
200801,12,0,2041,65482,"D","01/12/2008 00:00:00",51,"M","Outside/Open Areas",999999
200801,12,0,2042,65482,"D","01/12/2008 00:00:00",42,"M","Outside/Open Areas",999999
200801,13,0,2049,66210,"D","01/13/2008 00:00:00",,"M","Outside/Open Areas",999999
200801,13,0,2050,66210,"D","01/13/2008 00:00:00",,"M","Outside/Open Areas",999999
200801,22,0,2051,66288,"I","01/22/2008 00:00:00",48,"M","Vehicle/Towed Trailer",999999
200801,4,0,2073,67099,"D","01/04/2008 00:00:00",50,"F","Vehicle/Towed Trailer",999999
200801,20,0,2309,69011,"D","01/20/2008 00:00:00",48,"M","In Water",999999
200801,22,0,2790,69012,"D","01/22/2008 00:00:00",44,"M","In Water",999999
200801,31,0,2373,70017,"I","01/31/2008 00:00:00",,"","Unknown",999999
200801,31,0,2374,70017,"I","01/31/2008 00:00:00",,"","Unknown",999999
200801,29,0,2205,70095,"D","01/29/2008 00:00:00",83,"F","Mobile/Trailer Home",999999
200801,29,0,2206,70095,"D","01/29/2008 00:00:00",57,"F","Mobile/Trailer Home",999999
200802,13,0,2158,70556,"I","02/13/2008 00:00:00",93,"F","Vehicle/Towed Trailer",999999
200801,28,0,2215,72182,"I","01/28/2008 00:00:00",44,"M","Vehicle/Towed Trailer",999999
200801,29,0,3203,72219,"D","01/29/2008 00:00:00",33,"F","Mobile/Trailer Home",999999
200801,25,0,2224,72397,"I","01/25/2008 00:00:00",40,"M","Vehicle/Towed Trailer",999999
200801,20,0,2308,73357,"D","01/20/2008 00:00:00",84,"F","Outside/Open Areas",999999
200801,4,0,2481,79048,"D","01/04/2008 00:00:00",57,"M","Under Tree",999999
200802,5,0,2900,79138,"D","02/05/2008 00:00:00",52,"F","Mobile/Trailer Home",999999
200802,5,0,2902,79138,"D","02/05/2008 00:00:00",57,"M","Mobile/Trailer Home",999999
200802,5,0,2905,79138,"D","02/05/2008 00:00:00",33,"M","Mobile/Trailer Home",999999
200802,16,0,2906,79138,"D","02/16/2008 00:00:00",26,"M","Mobile/Trailer Home",999999
200802,5,0,2899,79138,"D","02/05/2008 00:00:00",49,"M","Permanent Home",999999
200802,5,0,2901,79138,"I","02/05/2008 00:00:00",63,"M","Permanent Home",999999
200802,5,0,2903,79138,"D","02/05/2008 00:00:00",72,"F","Permanent Home",999999
200802,5,0,2904,79138,"D","02/05/2008 00:00:00",23,"F","Permanent Home",999999
200802,5,0,2482,79387,"D","02/05/2008 00:00:00",,"F","Vehicle/Towed Trailer",999999
200802,5,0,2483,79387,"D","02/05/2008 00:00:00",,"F","Vehicle/Towed Trailer",999999
200802,10,0,2548,79612,"I","02/10/2008 00:00:00",59,"F","Unknown",999999
200802,5,0,2841,79650,"D","02/05/2008 00:00:00",86,"F","Mobile/Trailer Home",999999
200802,5,0,2842,79650,"D","02/05/2008 00:00:00",84,"M","Mobile/Trailer Home",999999
200802,5,0,3085,79653,"D","02/05/2008 00:00:00",79,"F","Church",999999
200802,8,0,3079,79653,"D","02/08/2008 00:00:00",29,"M","Mobile/Trailer Home",999999
200802,5,0,3081,79653,"D","02/05/2008 00:00:00",19,"M","Mobile/Trailer Home",999999
200802,5,0,3082,79653,"D","02/05/2008 00:00:00",42,"F","Mobile/Trailer Home",999999
200802,5,0,3083,79653,"D","02/05/2008 00:00:00",35,"M","Mobile/Trailer Home",999999
200802,5,0,3084,79653,"D","02/05/2008 00:00:00",59,"M","Mobile/Trailer Home",999999
200802,5,0,3086,79653,"D","02/05/2008 00:00:00",90,"M","Mobile/Trailer Home",999999
200802,5,0,3090,79653,"D","02/05/2008 00:00:00",74,"M","Mobile/Trailer Home",999999
200802,6,0,3080,79653,"I","02/06/2008 00:00:00",48,"M","Permanent Home",999999
200802,5,0,3087,79653,"D","02/05/2008 00:00:00",49,"M","Permanent Home",999999
200802,5,0,3088,79653,"D","02/05/2008 00:00:00",4,"F","Permanent Home",999999
200802,5,0,3089,79653,"D","02/05/2008 00:00:00",54,"M","Permanent Home",999999
200802,12,0,3091,79653,"D","03/12/2008 00:00:00",58,"F","Permanent Home",999999
200802,5,0,3092,79653,"D","02/05/2008 00:00:00",54,"M","Permanent Home",999999
200802,17,0,2522,79669,"D","02/17/2008 00:00:00",63,"M","Vehicle/Towed Trailer",999999
200801,9,0,2530,79698,"I","01/09/2008 00:00:00",36,"M","Permanent Home",999999
200804,7,0,2975,79723,"D","04/07/2008 00:00:00",31,"M","Outside/Open Areas",999999
200802,10,0,2730,79781,"D","02/10/2008 00:00:00",48,"M","Vehicle/Towed Trailer",999999
200802,1,0,2538,79888,"I","02/01/2008 00:00:00",22,"F","Vehicle/Towed Trailer",999999
200802,6,0,2755,79999,"D","02/06/2008 00:00:00",2,"M","Mobile/Trailer Home",999999
200802,6,0,2756,79999,"D","02/06/2008 00:00:00",53,"F","Mobile/Trailer Home",999999
200802,6,0,2757,79999,"D","02/06/2008 00:00:00",50,"M","Mobile/Trailer Home",999999
200802,6,0,2758,79999,"D","02/06/2008 00:00:00",58,"F","Mobile/Trailer Home",999999
200802,16,0,2554,80290,"D","02/16/2008 00:00:00",0,"F","Vehicle/Towed Trailer",999999
200802,6,0,5234,80610,"D","02/06/2008 00:00:00",46,"M","Vehicle/Towed Trailer",999999
200803,15,0,2565,80775,"D","03/15/2008 00:00:00",72,"M","In Water",999999
200803,15,0,2566,80775,"D","03/15/2008 00:00:00",68,"M","In Water",999999
200802,5,0,3835,80997,"D","02/05/2008 00:00:00",78,"F","Mobile/Trailer Home",999999
200802,5,0,3834,80997,"D","02/05/2008 00:00:00",56,"M","Other",999999
200802,5,0,3832,80997,"D","02/05/2008 00:00:00",40,"M","Permanent Home",999999
200802,5,0,3833,80997,"D","02/05/2008 00:00:00",42,"F","Permanent Home",999999
200802,5,0,3836,80997,"D","02/05/2008 00:00:00",10,"F","Permanent Home",999999
200802,1,0,2588,81029,"I","02/01/2008 00:00:00",39,"F","Vehicle/Towed Trailer",999999
200802,1,0,2589,81029,"I","02/01/2008 00:00:00",29,"F","Vehicle/Towed Trailer",999999
200802,1,0,2590,81029,"I","02/01/2008 00:00:00",26,"M","Vehicle/Towed Trailer",999999
200802,1,0,2591,81029,"I","02/01/2008 00:00:00",7,"M","Vehicle/Towed Trailer",999999
200802,5,0,2795,81031,"D","02/05/2008 00:00:00",84,"M","Mobile/Trailer Home",999999
200802,5,0,2796,81031,"D","02/05/2008 00:00:00",68,"F","Mobile/Trailer Home",999999
200805,2,0,3443,102056,"D","05/02/2008 00:00:00",15,"F","Mobile/Trailer Home",999999
200805,24,0,3309,102086,"D","05/24/2008 00:00:00",54,"M","In Water",999999
200805,24,0,3310,102088,"D","05/24/2008 00:00:00",12,"M","In Water",999999
200804,26,0,3311,102091,"D","04/26/2008 00:00:00",19,"M","In Water",999999
200806,13,0,3313,102164,"D","06/13/2008 00:00:00",62,"M","Vehicle/Towed Trailer",999999
200805,16,0,3314,102378,"I","05/16/2008 00:00:00",,"","Vehicle/Towed Trailer",999999
200802,5,0,3315,102584,"D","02/05/2008 00:00:00",60,"M","Outside/Open Areas",999999
200805,26,0,4419,102872,"D","05/26/2008 00:00:00",15,"M","In Water",999999
200805,26,0,4416,102875,"D","05/26/2008 00:00:00",49,"M","In Water",999999
200807,6,0,3321,102972,"I","07/06/2008 00:00:00",,"","Unknown",999999
200805,11,0,3325,103148,"D","05/11/2008 00:00:00",55,"M","Under Tree",999999
200805,11,0,3474,103151,"D","05/11/2008 00:00:00",19,"F","Under Tree",999999
200807,14,0,3465,103798,"D","07/14/2008 00:00:00",57,"M","Unknown",999999
200805,12,0,3353,104047,"D","05/12/2008 00:00:00",,"M","Other",999999
200806,4,0,3354,104157,"D","06/04/2008 00:00:00",59,"M","Vehicle/Towed Trailer",999999
200807,19,0,3364,104450,"D","07/19/2008 00:00:00",28,"M","Vehicle/Towed Trailer",999999
200806,8,0,3361,105121,"D","06/08/2008 00:00:00",84,"","Unknown",999999
200806,9,0,3362,105122,"D","06/09/2008 00:00:00",79,"M","Unknown",999999
200806,9,0,3363,105123,"D","06/09/2008 00:00:00",65,"M","Unknown",999999
200805,29,0,3389,105754,"I","05/29/2008 00:00:00",29,"M","Vehicle/Towed Trailer",999999
200806,21,0,3521,105979,"I","06/21/2008 00:00:00",28,"F","Vehicle/Towed Trailer",999999
200805,27,0,3403,106598,"D","05/27/2008 00:00:00",72,"M","Vehicle/Towed Trailer",999999
200805,17,0,3441,107013,"I","05/17/2008 00:00:00",33,"M","Outside/Open Areas",999999
200805,17,0,3442,107013,"I","05/17/2008 00:00:00",35,"M","Outside/Open Areas",999999
200806,10,0,3407,107049,"D","06/10/2008 00:00:00",,"M","Outside/Open Areas",999999
200806,13,0,3408,107058,"D","06/13/2008 00:00:00",45,"M","Mobile/Trailer Home",999999
200806,13,0,3409,107058,"D","06/13/2008 00:00:00",66,"F","Mobile/Trailer Home",999999
200805,16,0,3933,107395,"D","05/16/2008 00:00:00",17,"F","Outside/Open Areas",999999
200807,26,0,3838,107482,"D","07/26/2008 00:00:00",20,"M","Outside/Open Areas",999999
200806,15,0,3492,107741,"D","06/15/2008 00:00:00",6,"F","Camping",999999
200805,10,0,3438,109027,"D","05/10/2008 00:00:00",80,"F","Permanent Home",999999
200805,10,0,3439,109027,"D","05/10/2008 00:00:00",30,"F","Permanent Home",999999
200805,10,0,3440,109027,"D","05/10/2008 00:00:00",48,"F","Permanent Home",999999
