FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
196301,20,1600,1005526,9994370,"D","01/20/1963 16:00:00",,"","",196301
196303,11,1400,1005527,9976944,"D","03/11/1963 14:00:00",,"","",196303
196303,11,1740,1005528,9976948,"D","03/11/1963 17:40:00",,"","",196303
196303,11,1830,1005529,10047114,"D","03/11/1963 18:30:00",,"","",196303
196303,19,1500,1005530,10002761,"D","03/19/1963 15:00:00",,"","",196303
196303,11,2100,1005531,10126363,"D","03/11/1963 21:00:00",,"","",196303
196304,29,1620,1005532,10063838,"D","04/29/1963 16:20:00",,"","",196304
196304,28,1500,1005533,10072967,"D","04/28/1963 15:00:00",,"","",196304
196304,17,1813,1005534,10039491,"D","04/17/1963 18:13:00",,"","",196304
196304,29,1520,1005535,10047129,"D","04/29/1963 15:20:00",,"","",196304
196304,29,1815,1005536,10047131,"D","04/29/1963 18:15:00",,"","",196304
196304,22,1730,1005537,10008157,"D","04/22/1963 17:30:00",,"","",196304
196304,29,1810,1005538,10126376,"D","04/29/1963 18:10:00",,"","",196304
196304,17,1555,1005539,10008142,"D","04/17/1963 15:55:00",,"","",196304
196305,26,1550,1005540,10096108,"D","05/26/1963 15:50:00",,"","",196305
196308,3,2050,1005541,10115617,"D","08/03/1963 20:50:00",,"","",196308
196309,29,200,1005542,10110317,"D","09/29/1963 02:00:00",,"","",196309
