FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
201203,29,0,19603,369148,"D","01/29/2013 00:00:00",71,"M","Permanent Home",999999
201202,27,0,17756,369184,"D","02/27/2012 00:00:00",81,"M","Outside/Open Areas",999999
201203,2,0,17960,369430,"D","03/02/2012 00:00:00",54,"M","Mobile/Trailer Home",999999
201203,2,0,17962,369430,"D","03/02/2012 00:00:00",58,"M","Mobile/Trailer Home",999999
201203,2,0,17961,369430,"D","03/02/2012 00:00:00",64,"F","Permanent Home",999999
201203,2,0,18117,369474,"D","03/02/2012 00:00:00",79,"M","Permanent Structure",999999
201203,2,0,18118,369474,"D","03/02/2012 00:00:00",73,"F","Permanent Structure",999999
201203,2,0,18115,369474,"D","03/02/2012 00:00:00",25,"M","Vehicle/Towed Trailer",999999
201203,2,0,18116,369474,"D","03/02/2012 00:00:00",43,"F","Vehicle/Towed Trailer",999999
201202,16,0,17810,369801,"D","02/16/2012 00:00:00",37,"M","Outside/Open Areas",999999
201203,2,0,18120,370174,"D","03/02/2012 00:00:00",99,"F","Mobile/Trailer Home",999999
201205,6,0,18418,370444,"I","05/06/2012 00:00:00",39,"M","Permanent Home",999999
201205,6,0,18419,370444,"I","05/06/2012 00:00:00",47,"M","Permanent Home",999999
201203,23,0,17929,371334,"D","03/23/2012 00:00:00",49,"M","Vehicle/Towed Trailer",999999
201203,23,0,17930,371334,"D","03/23/2012 00:00:00",60,"F","Vehicle/Towed Trailer",999999
201203,26,0,17976,372236,"D","03/26/2012 00:00:00",76,"F","Outside/Open Areas",999999
201203,26,0,17975,372236,"D","03/26/2012 00:00:00",77,"M","Permanent Home",999999
201203,26,0,17977,372236,"D","03/26/2012 00:00:00",51,"F","Permanent Home",999999
201203,31,0,18003,372428,"D","03/31/2012 00:00:00",16,"M","In Water",999999
201205,4,0,18141,372583,"D","05/04/2012 00:00:00",74,"F","Vehicle/Towed Trailer",999999
201205,19,0,18147,372666,"D","05/19/2012 00:00:00",23,"F","Outside/Open Areas",999999
201205,21,0,18148,372667,"D","05/21/2012 00:00:00",35,"F","Outside/Open Areas",999999
201203,5,0,18125,372841,"I","03/05/2012 00:00:00",34,"M","Vehicle/Towed Trailer",999999
201203,16,0,18061,373226,"D","03/16/2012 00:00:00",57,"M","Vehicle/Towed Trailer",999999
201203,13,0,18062,373228,"D","03/13/2012 00:00:00",21,"M","Vehicle/Towed Trailer",999999
201203,18,0,18063,373229,"D","03/18/2012 00:00:00",35,"M","Vehicle/Towed Trailer",999999
201203,15,0,18064,373231,"D","03/15/2012 00:00:00",18,"M","Outside/Open Areas",999999
201205,27,0,18069,373389,"D","05/27/2012 00:00:00",3,"M","Outside/Open Areas",999999
201203,21,0,18104,373414,"D","03/21/2012 00:00:00",75,"M","Vehicle/Towed Trailer",999999
201203,30,0,18121,373886,"D","03/30/2012 00:00:00",12,"M","Under Tree",999999
201204,1,0,18122,373905,"I","04/01/2012 00:00:00",18,"M","Boating",999999
201205,29,0,18123,373911,"D","05/29/2012 00:00:00",51,"M","Vehicle/Towed Trailer",999999
201205,26,0,18132,374032,"D","05/26/2012 00:00:00",2,"M","Outside/Open Areas",999999
201204,4,0,19275,374176,"D","04/04/2012 00:00:00",,"M","In Water",999999
201203,23,0,18140,374200,"D","03/23/2012 00:00:00",60,"F","Mobile/Trailer Home",999999
201203,2,0,19359,374385,"D","03/02/2012 00:00:00",57,"M","Mobile/Trailer Home",999999
201205,28,0,18155,374622,"D","05/28/2012 00:00:00",19,"M","In Water",999999
201203,24,0,18144,374708,"D","03/24/2012 00:00:00",61,"F","Vehicle/Towed Trailer",999999
201204,18,0,18230,375925,"D","04/18/2012 00:00:00",16,"M","In Water",999999
201204,18,0,18156,375926,"D","04/18/2012 00:00:00",14,"M","In Water",999999
201206,5,0,18157,376440,"D","06/05/2012 00:00:00",18,"M","In Water",999999
201206,7,0,18158,376441,"D","06/07/2012 00:00:00",13,"F","In Water",999999
201204,28,0,18163,377350,"D","04/28/2012 00:00:00",58,"M","Outside/Open Areas",999999
201204,29,0,18166,377587,"D","04/29/2012 00:00:00",35,"M","In Water",999999
201206,19,0,18550,378398,"D","06/19/2012 00:00:00",26,"M","In Water",999999
201204,14,0,18224,378771,"D","04/14/2012 00:00:00",7,"F","Mobile/Trailer Home",999999
201204,14,0,18225,378771,"D","04/14/2012 00:00:00",4,"F","Mobile/Trailer Home",999999
201204,14,0,18226,378771,"D","04/14/2012 00:00:00",24,"M","Mobile/Trailer Home",999999
201204,14,0,18227,378771,"D","04/14/2012 00:00:00",63,"M","Mobile/Trailer Home",999999
201204,14,0,18228,378771,"D","04/14/2012 00:00:00",41,"M","Outside/Open Areas",999999
201204,14,0,18229,378771,"D","04/14/2012 00:00:00",10,"F","Outside/Open Areas",999999
201206,24,0,18509,379209,"D","06/24/2012 00:00:00",32,"F","Permanent Home",999999
201204,23,0,18175,379588,"D","04/23/2012 00:00:00",,"F","Under Tree",999999
201206,23,0,18177,379745,"D","06/23/2012 00:00:00",60,"M","Vehicle/Towed Trailer",999999
201206,23,0,18190,379838,"D","06/23/2012 00:00:00",16,"M","Outside/Open Areas",999999
201206,26,0,18207,380146,"D","06/26/2012 00:00:00",33,"M","In Water",999999
201206,29,0,18234,380280,"D","06/29/2012 00:00:00",31,"M","Outside/Open Areas",999999
201206,27,0,18243,380749,"D","06/27/2012 00:00:00",48,"M","Outside/Open Areas",999999
201206,30,0,18514,380875,"D","06/30/2012 00:00:00",33,"M","Outside/Open Areas",999999
201206,17,0,18241,380889,"I","06/17/2012 00:00:00",66,"M","In Water",999999
201206,17,0,18240,380890,"I","06/17/2012 00:00:00",14,"M","In Water",999999
201207,6,0,18245,381394,"D","07/06/2012 00:00:00",54,"M","Outside/Open Areas",999999
201207,7,0,18866,381670,"D","07/07/2012 00:00:00",68,"M","Outside/Open Areas",999999
201206,21,0,18447,381738,"D","06/21/2012 00:00:00",81,"M","Unknown",999999
201207,1,0,18291,382513,"D","07/01/2012 00:00:00",,"M","Vehicle/Towed Trailer",999999
201207,1,0,18292,382513,"D","07/01/2012 00:00:00",,"F","Vehicle/Towed Trailer",999999
201207,1,0,18251,382533,"D","07/01/2012 00:00:00",77,"M","Other",999999
201205,29,0,18252,382714,"D","05/29/2012 00:00:00",87,"M","Outside/Open Areas",999999
201205,16,0,18260,382725,"I","05/16/2012 00:00:00",65,"M","Permanent Home",999999
201205,28,0,18255,382794,"D","05/28/2012 00:00:00",81,"M","Permanent Home",999999
201205,27,0,18256,382807,"D","05/27/2012 00:00:00",17,"M","In Water",999999
201205,29,0,18257,382819,"D","05/29/2012 00:00:00",24,"M","In Water",999999
201204,29,0,18259,383097,"D","04/29/2012 00:00:00",43,"F","Vehicle/Towed Trailer",999999
201205,6,0,18261,383296,"D","05/06/2012 00:00:00",29,"M","In Water",999999
201205,6,0,18263,383320,"D","05/06/2012 00:00:00",,"M","In Water",999999
201207,15,0,18266,383393,"D","07/15/2012 00:00:00",26,"M","Under Tree",999999
201207,15,0,18267,383393,"D","07/15/2012 00:00:00",27,"M","Under Tree",999999
201206,20,0,18270,383620,"D","06/20/2012 00:00:00",50,"M","In Water",999999
201207,6,0,18275,383636,"D","07/06/2012 00:00:00",56,"M","Permanent Home",999999
201207,8,0,18276,383636,"D","07/08/2012 00:00:00",88,"F","Permanent Home",999999
201206,19,0,18277,383661,"D","06/19/2012 00:00:00",44,"M","Outside/Open Areas",999999
201207,13,0,18278,383852,"D","07/13/2012 00:00:00",61,"M","Outside/Open Areas",999999
201207,19,0,18859,384229,"I","07/19/2012 00:00:00",19,"F","Unknown",999999
201207,19,0,18860,384229,"I","07/19/2012 00:00:00",83,"M","Unknown",999999
201206,4,0,18287,384508,"D","06/04/2012 00:00:00",70,"M","Mobile/Trailer Home",999999
201206,4,0,18288,384508,"D","06/04/2012 00:00:00",50,"M","Mobile/Trailer Home",999999
201206,4,0,18289,384508,"D","06/04/2012 00:00:00",48,"M","Mobile/Trailer Home",999999
201205,13,0,18301,384797,"D","05/13/2012 00:00:00",53,"M","In Water",999999
201205,18,0,18294,385546,"D","05/18/2012 00:00:00",86,"M","Unknown",999999
201205,1,0,18296,385566,"D","05/01/2012 00:00:00",21,"M","Vehicle/Towed Trailer",999999
201206,26,0,18351,385908,"D","06/26/2012 00:00:00",74,"M","Permanent Home",999999
201206,26,0,18352,385908,"D","06/26/2012 00:00:00",73,"F","Permanent Home",999999
201207,11,0,18304,386013,"D","07/11/2012 00:00:00",72,"M","Permanent Home",999999
201205,23,0,18307,386073,"D","05/23/2012 00:00:00",80,"M","Outside/Open Areas",999999
201205,3,0,18424,386165,"D","05/03/2012 00:00:00",72,"M","Under Tree",999999
201207,24,0,18311,386650,"D","07/24/2012 00:00:00",36,"F","Under Tree",999999
201207,26,0,18312,386768,"D","07/26/2012 00:00:00",66,"F","Camping",999999
201210,29,0,19892,420534,"D","10/29/2012 00:00:00",28,"M","Permanent Home",999999
201210,29,0,19893,420534,"D","10/29/2012 00:00:00",62,"F","Permanent Home",999999
201210,29,0,19894,420534,"D","10/29/2012 00:00:00",89,"F","Permanent Home",999999
201210,29,0,19895,420534,"D","10/29/2012 00:00:00",59,"F","Permanent Home",999999
201210,29,0,19896,420534,"D","10/29/2012 00:00:00",79,"F","Permanent Home",999999
201210,29,0,19897,420534,"D","10/29/2012 00:00:00",65,"M","Permanent Home",999999
201210,29,0,19898,420534,"D","10/29/2012 00:00:00",67,"M","Permanent Home",999999
201210,29,0,19899,420534,"D","10/29/2012 00:00:00",51,"M","Permanent Home",999999
201210,29,0,19900,420534,"D","10/29/2012 00:00:00",20,"M","Permanent Home",999999
201210,29,0,19901,420534,"D","10/29/2012 00:00:00",53,"M","Permanent Home",999999
201210,29,0,19903,420534,"D","10/29/2012 00:00:00",64,"M","Permanent Home",999999
201211,19,0,19375,420748,"D","11/19/2012 00:00:00",,"M","Under Tree",999999
201210,30,0,19921,421109,"D","10/30/2012 00:00:00",67,"M","Unknown",999999
201210,30,0,19922,421109,"D","10/30/2012 00:00:00",70,"M","Unknown",999999
201210,29,0,19919,421109,"D","10/29/2012 00:00:00",51,"M","Outside/Open Areas",999999
201210,29,0,19918,421109,"D","10/29/2012 00:00:00",87,"M","Permanent Home",999999
201210,29,0,19920,421109,"D","10/29/2012 00:00:00",90,"F","Permanent Home",999999
201210,31,0,20396,421130,"D","10/31/2012 00:00:00",72,"M","Unknown",999999
201210,31,0,20397,421130,"D","10/31/2012 00:00:00",67,"M","Unknown",999999
201210,29,0,20398,421130,"D","10/29/2012 00:00:00",62,"M","Mobile/Trailer Home",999999
201210,29,0,20392,421130,"D","10/29/2012 00:00:00",57,"M","Permanent Home",999999
201210,29,0,20393,421130,"D","10/29/2012 00:00:00",90,"M","Permanent Home",999999
201210,31,0,20394,421130,"D","10/31/2012 00:00:00",59,"M","Permanent Home",999999
201210,31,0,20395,421130,"D","10/31/2012 00:00:00",84,"F","Permanent Home",999999
201212,21,0,19377,421204,"D","12/21/2012 00:00:00",23,"M","In Water",999999
201210,4,0,19403,421210,"I","11/04/2012 00:00:00",53,"M","Outside/Open Areas",999999
201211,28,0,19409,421278,"I","11/28/2012 00:00:00",,"","Vehicle/Towed Trailer",999999
201212,19,0,19665,421580,"I","12/19/2012 00:00:00",,"M","Vehicle/Towed Trailer",999999
201210,29,0,19743,421590,"I","10/29/2012 00:00:00",39,"M","Outside/Open Areas",999999
201210,29,0,19888,421617,"D","10/29/2012 00:00:00",52,"F","Outside/Open Areas",999999
201211,9,0,19572,421638,"D","11/09/2012 00:00:00",19,"F","Vehicle/Towed Trailer",999999
201211,9,0,19573,421638,"D","11/09/2012 00:00:00",21,"F","Vehicle/Towed Trailer",999999
201210,29,0,19745,421664,"D","10/29/2012 00:00:00",69,"M","Vehicle/Towed Trailer",999999
201210,29,0,19744,421666,"D","10/29/2012 00:00:00",46,"M","Outside/Open Areas",999999
201211,22,0,19510,421669,"D","11/22/2012 00:00:00",54,"F","Boating",999999
201211,22,0,19521,421680,"I","11/22/2012 00:00:00",64,"M","Vehicle/Towed Trailer",999999
201211,22,0,19522,421680,"I","11/22/2012 00:00:00",60,"F","Vehicle/Towed Trailer",999999
201212,2,0,19576,422479,"I","12/02/2012 00:00:00",41,"M","Vehicle/Towed Trailer",999999
