FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
195402,16,230,1005327,9983051,"D","02/16/1954 02:30:00",,"","",195402
195402,19,2125,1005328,10029329,"D","02/19/1954 21:25:00",,"","",195402
195403,25,55,1005329,10063655,"D","03/25/1954 00:55:00",,"","",195403
195403,13,2045,1005330,10001462,"D","03/13/1954 20:45:00",,"","",195403
195403,13,2130,1005331,10001466,"D","03/13/1954 21:30:00",,"","",195403
195403,13,2200,1005332,10001469,"D","03/13/1954 22:00:00",,"","",195403
195404,7,1516,1005333,10010593,"D","04/07/1954 15:16:00",,"","",195404
195404,30,1330,1005334,10029333,"D","04/30/1954 13:30:00",,"","",195404
195405,30,2030,1005335,10072724,"D","05/30/1954 20:30:00",,"","",195405
195405,1,1600,1005336,10098655,"D","05/01/1954 16:00:00",,"","",195405
195406,17,2015,1005337,10072732,"D","06/17/1954 20:15:00",,"","",195406
195406,9,2200,1005338,10015656,"D","06/09/1954 22:00:00",,"","",195406
195406,1,1930,1005339,10122950,"D","06/01/1954 19:30:00",,"","",195406
195406,1,2055,1005340,10122952,"D","06/01/1954 20:55:00",,"","",195406
195406,2,1730,1005341,10122954,"D","06/02/1954 17:30:00",,"","",195406
195408,11,1727,1005342,10042626,"D","08/11/1954 17:27:00",,"","",195408
195409,30,2000,1005343,10083325,"D","09/30/1954 20:00:00",,"","",195409
195409,18,100,1005344,9991487,"D","09/18/1954 01:00:00",,"","",195409
195410,11,1415,1005345,10004926,"D","10/11/1954 14:15:00",,"","",195410
195412,5,1440,1005346,10000301,"D","12/05/1954 14:40:00",,"","",195412
195412,5,1730,1005347,10000311,"D","12/05/1954 17:30:00",,"","",195412
