FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
195602,14,2240,1005370,9983081,"D","02/14/1956 22:40:00",,"","",195602
195602,16,1810,1005371,10049834,"D","02/16/1956 18:10:00",,"","",195602
195602,25,25,1005372,10010874,"D","02/25/1956 00:25:00",,"","",195602
195603,6,2150,1005373,10005190,"D","03/06/1956 21:50:00",,"","",195603
195604,15,1500,1005374,9976799,"D","04/15/1956 15:00:00",,"","",195604
195604,3,1755,1005375,10040546,"D","04/03/1956 17:55:00",,"","",195604
195604,3,1755,1005376,10040547,"D","04/03/1956 17:55:00",,"","",195604
195604,3,1815,1005377,10040550,"D","04/03/1956 18:15:00",,"","",195604
195604,3,1600,1005378,10037016,"D","04/03/1956 16:00:00",,"","",195604
195604,2,2240,1005379,10093494,"D","04/02/1956 22:40:00",,"","",195604
195604,28,2330,1005380,10007489,"D","04/28/1956 23:30:00",,"","",195604
195604,2,2230,1005381,10025447,"D","04/02/1956 22:30:00",,"","",195604
195604,3,1250,1005382,10147920,"D","04/03/1956 12:50:00",,"","",195604
195604,3,1345,1005383,10147921,"D","04/03/1956 13:45:00",,"","",195604
195604,3,1645,1005384,10127395,"D","04/03/1956 16:45:00",,"","",195604
195604,2,2145,1005385,10025440,"D","04/02/1956 21:45:00",,"","",195604
195605,12,1515,1005386,10040562,"D","05/12/1956 15:15:00",,"","",195605
195605,12,1725,1005387,10040572,"D","05/12/1956 17:25:00",,"","",195605
195607,12,1940,1005388,10027693,"D","07/12/1956 19:40:00",,"","",195607
195608,5,1,1005389,10083374,"D","08/05/1956 00:01:00",,"","",195608
