FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
195807,1,1510,1005456,10055208,"D","07/01/1958 15:10:00",,"","",195807
195808,4,1930,1005457,10055429,"D","08/04/1958 19:30:00",,"","",195808
195809,7,1600,1005458,10040343,"D","09/07/1958 16:00:00",,"","",195809
195810,19,735,1005459,9984944,"D","10/19/1958 07:35:00",,"","",195810
195810,10,1905,1005460,10048193,"D","10/10/1958 19:05:00",,"","",195810
195810,9,26,1005461,10010911,"D","10/09/1958 00:26:00",,"","",195810
195802,26,1740,1005441,10049551,"D","02/26/1958 17:40:00",,"","",195802
195802,26,1815,1005442,10049557,"D","02/26/1958 18:15:00",,"","",195802
195802,26,1855,1005443,10049561,"D","02/26/1958 18:55:00",,"","",195802
195802,26,1900,1005444,10049563,"D","02/26/1958 19:00:00",,"","",195802
195802,26,1945,1005445,10049567,"D","02/26/1958 19:45:00",,"","",195802
195802,26,2015,1005446,10049569,"D","02/26/1958 20:15:00",,"","",195802
195804,5,2100,1005447,9977966,"D","04/05/1958 21:00:00",,"","",195804
195804,22,1330,1005448,10116556,"D","04/22/1958 13:30:00",,"","",195804
195804,2,1755,1005449,10121196,"D","04/02/1958 17:55:00",,"","",195804
195804,5,1420,1005450,10009742,"D","04/05/1958 14:20:00",,"","",195804
195806,10,1745,1005451,10025566,"D","06/10/1958 17:45:00",,"","",195806
195806,4,1730,1005452,10149030,"D","06/04/1958 17:30:00",,"","",195806
195806,4,1752,1005453,10149031,"D","06/04/1958 17:52:00",,"","",195806
195806,4,1845,1005454,10149033,"D","06/04/1958 18:45:00",,"","",195806
195806,4,1930,1005455,10149035,"D","06/04/1958 19:30:00",,"","",195806
